label,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62
2,0.26865,0.69891,-0.00000,0.33250,0.66404,-0.00360,0.38086,0.61468,-0.01784,0.41184,0.57491,-0.03798,0.39813,0.55007,-0.05766,0.33979,0.47887,-0.01110,0.36751,0.40816,-0.03225,0.38080,0.36016,-0.04526,0.39002,0.31554,-0.05542,0.31005,0.47558,-0.02647,0.38096,0.49044,-0.05837,0.37737,0.55093,-0.06521,0.35779,0.57093,-0.06434,0.29000,0.49346,-0.04260,0.36419,0.52787,-0.07023,0.35509,0.58030,-0.06231,0.33406,0.59321,-0.05223,0.27838,0.52402,-0.06040,0.34297,0.55573,-0.07513,0.33766,0.59530,-0.06724,0.31791,0.60784,-0.05849
2,0.25707,0.69347,-0.00000,0.33141,0.66107,-0.00215,0.37675,0.61613,-0.01683,0.40667,0.58406,-0.03780,0.39988,0.55671,-0.05792,0.33022,0.47486,-0.00918,0.36650,0.41249,-0.02978,0.38233,0.36292,-0.04367,0.39219,0.31995,-0.05454,0.30548,0.47639,-0.02581,0.38947,0.49785,-0.05907,0.38446,0.55738,-0.06653,0.36211,0.58033,-0.06521,0.29267,0.49802,-0.04317,0.37541,0.52977,-0.07048,0.36584,0.58076,-0.06138,0.34438,0.59656,-0.04993,0.28979,0.53138,-0.06224,0.35614,0.55636,-0.07625,0.34977,0.59485,-0.06686,0.33078,0.60990,-0.05685
2,0.25655,0.68899,0.00000,0.32363,0.66040,-0.00388,0.36792,0.61759,-0.01925,0.39600,0.59014,-0.03988,0.39784,0.56328,-0.05893,0.32712,0.47147,-0.01059,0.36362,0.40810,-0.02989,0.37973,0.36148,-0.04378,0.39020,0.31995,-0.05488,0.30680,0.47426,-0.02573,0.38622,0.49108,-0.05635,0.38196,0.54436,-0.06436,0.36003,0.56402,-0.06464,0.29684,0.49725,-0.04153,0.37687,0.51946,-0.06615,0.36861,0.56717,-0.05766,0.34729,0.58032,-0.04778,0.29670,0.53180,-0.05889,0.36191,0.54945,-0.07081,0.35569,0.58705,-0.06085,0.33614,0.59914,-0.05121
2,0.24839,0.68475,-0.00000,0.32003,0.65115,-0.00072,0.36269,0.60309,-0.01226,0.38751,0.57072,-0.02942,0.39849,0.54132,-0.04460,0.31895,0.47082,-0.00410,0.35722,0.40905,-0.02114,0.37298,0.36289,-0.03388,0.38393,0.32164,-0.04432,0.30479,0.47512,-0.01913,0.38781,0.49029,-0.05007,0.38438,0.54381,-0.05855,0.36337,0.57146,-0.05838,0.30066,0.49749,-0.03472,0.38389,0.51899,-0.05843,0.37547,0.56606,-0.05076,0.35513,0.58613,-0.04102,0.30609,0.53002,-0.05166,0.37075,0.54761,-0.06193,0.36347,0.58582,-0.05296,0.34574,0.60210,-0.04416
2,0.25118,0.67930,-0.00000,0.32334,0.63998,0.00247,0.36290,0.58236,-0.00519,0.38355,0.53559,-0.01852,0.39598,0.49905,-0.02954,0.31967,0.46545,-0.00054,0.35604,0.40305,-0.01610,0.36983,0.35695,-0.02695,0.37968,0.31640,-0.03581,0.30752,0.47108,-0.01516,0.39127,0.49517,-0.04394,0.38561,0.54866,-0.05029,0.36656,0.57350,-0.04888,0.30530,0.49619,-0.03031,0.38886,0.52869,-0.05499,0.37701,0.57477,-0.04787,0.35783,0.59326,-0.03783,0.31193,0.53008,-0.04625,0.38043,0.55415,-0.05835,0.37419,0.58941,-0.05098,0.36035,0.60379,-0.04273
2,0.25215,0.67663,-0.00000,0.31390,0.62510,0.00644,0.35212,0.55411,0.00271,0.37150,0.50051,-0.00663,0.38722,0.46050,-0.01438,0.31562,0.46200,0.00271,0.35377,0.40369,-0.01007,0.36872,0.35914,-0.01947,0.37846,0.31975,-0.02754,0.30945,0.47376,-0.01254,0.38789,0.49641,-0.03699,0.38133,0.54297,-0.04448,0.36201,0.56196,-0.04537,0.31145,0.50316,-0.02740,0.38875,0.52781,-0.04787,0.37836,0.56852,-0.04083,0.36172,0.58208,-0.03237,0.31971,0.53910,-0.04255,0.38278,0.55035,-0.05109,0.37628,0.58238,-0.04190,0.36454,0.59624,-0.03330
2,0.25413,0.67418,-0.00000,0.29895,0.61809,0.00416,0.33593,0.54889,-0.00343,0.36005,0.49840,-0.01605,0.37943,0.46747,-0.02707,0.30793,0.46723,-0.00482,0.34869,0.40460,-0.01979,0.36600,0.35907,-0.02961,0.37683,0.31966,-0.03756,0.30797,0.48130,-0.02021,0.38691,0.49827,-0.04437,0.37973,0.54335,-0.04985,0.35727,0.55896,-0.04993,0.31496,0.51238,-0.03511,0.38821,0.52870,-0.05426,0.37848,0.56768,-0.04421,0.35965,0.57938,-0.03468,0.32613,0.54915,-0.05053,0.38422,0.55395,-0.05708,0.37807,0.58552,-0.04453,0.36382,0.59930,-0.03410
2,0.25810,0.66999,-0.00000,0.26720,0.58928,0.00758,0.29718,0.52378,0.00179,0.33410,0.49593,-0.00923,0.36642,0.49096,-0.01951,0.30395,0.46910,-0.00106,0.33849,0.40172,-0.01067,0.35834,0.35566,-0.01736,0.37112,0.31819,-0.02327,0.32503,0.48548,-0.01557,0.37771,0.49207,-0.02906,0.37014,0.52728,-0.03199,0.35127,0.53965,-0.03230,0.34681,0.51897,-0.02892,0.39099,0.52858,-0.03636,0.38000,0.55684,-0.02616,0.36243,0.56615,-0.01932,0.36603,0.55664,-0.04296,0.39844,0.56133,-0.04021,0.38705,0.58546,-0.02624,0.37257,0.59746,-0.01599
2,0.26588,0.66847,-0.00000,0.26667,0.58647,0.00618,0.29499,0.52269,0.00126,0.33165,0.50084,-0.00766,0.36087,0.50368,-0.01627,0.31137,0.46715,-0.00443,0.34534,0.40191,-0.01247,0.36230,0.35671,-0.01862,0.37320,0.32056,-0.02474,0.34175,0.48564,-0.01616,0.37757,0.50038,-0.02535,0.36761,0.53002,-0.02746,0.35141,0.53921,-0.02870,0.36673,0.52335,-0.02644,0.39021,0.53906,-0.03013,0.37776,0.56240,-0.02105,0.36166,0.56914,-0.01624,0.38579,0.56395,-0.03747,0.39973,0.57855,-0.03422,0.38694,0.59772,-0.02245,0.37279,0.60539,-0.01375
2,0.27221,0.67114,-0.00000,0.26909,0.58776,0.00787,0.29356,0.52636,0.00483,0.32857,0.51207,-0.00168,0.35561,0.52401,-0.00862,0.31479,0.47237,-0.00650,0.34471,0.40122,-0.01234,0.36124,0.35554,-0.01682,0.37280,0.32044,-0.02152,0.34918,0.49215,-0.01653,0.37841,0.50372,-0.02107,0.36820,0.53138,-0.02076,0.35443,0.54149,-0.02098,0.37484,0.53050,-0.02451,0.39002,0.54471,-0.02384,0.37739,0.56512,-0.01518,0.36307,0.57228,-0.01122,0.39269,0.56959,-0.03290,0.40105,0.58218,-0.02606,0.38753,0.59884,-0.01358,0.37427,0.60642,-0.00468
2,0.27188,0.67575,-0.00000,0.26266,0.59032,0.00501,0.28598,0.52771,0.00121,0.32073,0.51301,-0.00553,0.34803,0.52585,-0.01276,0.31242,0.47401,-0.00723,0.33685,0.40118,-0.01424,0.35358,0.35423,-0.02038,0.36538,0.31913,-0.02636,0.34982,0.49183,-0.01590,0.37040,0.50098,-0.02143,0.36179,0.52835,-0.02291,0.35034,0.54013,-0.02413,0.37735,0.52951,-0.02300,0.38398,0.54419,-0.02404,0.37250,0.56429,-0.01767,0.35999,0.57253,-0.01477,0.39695,0.56950,-0.03066,0.40002,0.58582,-0.02596,0.38697,0.60291,-0.01573,0.37387,0.61125,-0.00791
2,0.26788,0.67867,-0.00000,0.25591,0.58996,0.00973,0.27767,0.52455,0.00891,0.31202,0.50791,0.00475,0.34029,0.52044,-0.00032,0.30339,0.46968,-0.00253,0.32566,0.39473,-0.00522,0.34080,0.34791,-0.00851,0.35165,0.31256,-0.01293,0.34396,0.48639,-0.01236,0.36512,0.49558,-0.01160,0.35750,0.52487,-0.01090,0.34649,0.53718,-0.01201,0.37452,0.52590,-0.02003,0.38326,0.53696,-0.01663,0.37282,0.55818,-0.00943,0.36049,0.56752,-0.00708,0.39607,0.56785,-0.02760,0.40252,0.57630,-0.01948,0.39027,0.59508,-0.00725,0.37658,0.60574,0.00123
2,0.26715,0.67830,-0.00000,0.25142,0.58906,0.01144,0.27076,0.52350,0.01182,0.30440,0.50363,0.00882,0.33363,0.51489,0.00439,0.29674,0.47002,-0.00366,0.31842,0.39162,-0.00540,0.33332,0.34178,-0.00740,0.34407,0.30282,-0.01073,0.33851,0.48392,-0.01265,0.35684,0.48771,-0.00863,0.34839,0.51673,-0.00528,0.33681,0.53161,-0.00519,0.37049,0.52335,-0.01912,0.37709,0.53070,-0.01336,0.36649,0.55242,-0.00517,0.35384,0.56454,-0.00256,0.39302,0.56504,-0.02516,0.39907,0.57036,-0.01472,0.38689,0.58953,-0.00145,0.37342,0.60235,0.00743
2,0.26936,0.67989,-0.00000,0.24983,0.59321,0.01221,0.26880,0.52608,0.01364,0.30198,0.50537,0.01170,0.33089,0.51421,0.00828,0.29571,0.46913,-0.00209,0.31604,0.38842,-0.00184,0.33015,0.33787,-0.00212,0.34059,0.29988,-0.00410,0.33822,0.48326,-0.01037,0.35245,0.48574,-0.00483,0.34257,0.51378,-0.00082,0.33154,0.52963,-0.00029,0.37030,0.52220,-0.01601,0.37266,0.52892,-0.00944,0.36134,0.55030,-0.00217,0.34975,0.56365,-0.00009,0.39297,0.56233,-0.02103,0.39617,0.56675,-0.01003,0.38387,0.58570,0.00249,0.37136,0.59934,0.01089
2,0.26823,0.68433,-0.00000,0.24944,0.59692,0.01252,0.26970,0.52865,0.01407,0.30370,0.50839,0.01212,0.33285,0.51784,0.00857,0.29453,0.47036,-0.00258,0.31558,0.38828,-0.00229,0.32971,0.33687,-0.00280,0.33996,0.29816,-0.00502,0.33709,0.48292,-0.01104,0.35282,0.49050,-0.00522,0.34282,0.51810,-0.00154,0.33079,0.53301,-0.00143,0.36952,0.52228,-0.01668,0.37254,0.53363,-0.00969,0.36157,0.55437,-0.00258,0.34933,0.56682,-0.00075,0.39192,0.56348,-0.02168,0.39658,0.57012,-0.01052,0.38512,0.58842,0.00223,0.37229,0.60140,0.01086
2,0.26832,0.68816,-0.00000,0.25012,0.59994,0.01067,0.26930,0.53128,0.01094,0.30387,0.51199,0.00773,0.33345,0.52211,0.00300,0.29481,0.47316,-0.00379,0.31408,0.39024,-0.00521,0.32744,0.33826,-0.00706,0.33669,0.29874,-0.01023,0.33741,0.48573,-0.01247,0.35155,0.49012,-0.00965,0.34158,0.51779,-0.00726,0.32960,0.53301,-0.00743,0.36981,0.52347,-0.01859,0.37158,0.53306,-0.01359,0.36027,0.55466,-0.00630,0.34806,0.56738,-0.00390,0.39271,0.56398,-0.02444,0.39640,0.56911,-0.01482,0.38437,0.58846,-0.00210,0.37157,0.60210,0.00682
2,0.26728,0.68913,-0.00000,0.24886,0.60209,0.01045,0.26772,0.53245,0.01059,0.30172,0.50972,0.00742,0.33108,0.51835,0.00291,0.29298,0.47284,-0.00391,0.31187,0.38905,-0.00530,0.32471,0.33676,-0.00673,0.33345,0.29734,-0.00952,0.33618,0.48527,-0.01230,0.35196,0.48734,-0.00950,0.34274,0.51612,-0.00671,0.33109,0.53198,-0.00639,0.36932,0.52252,-0.01819,0.37230,0.53140,-0.01303,0.36131,0.55293,-0.00588,0.34907,0.56571,-0.00355,0.39274,0.56190,-0.02382,0.39558,0.56960,-0.01397,0.38386,0.58887,-0.00206,0.37119,0.60212,0.00621
2,0.26158,0.68368,-0.00000,0.24651,0.59338,0.01034,0.26696,0.52555,0.00902,0.30134,0.50706,0.00409,0.33091,0.51834,-0.00207,0.28985,0.46757,-0.00503,0.30574,0.38444,-0.00879,0.31786,0.33124,-0.01269,0.32659,0.28978,-0.01745,0.33292,0.47979,-0.01473,0.35188,0.48564,-0.01393,0.34375,0.51634,-0.01264,0.33128,0.52986,-0.01341,0.36624,0.51737,-0.02198,0.37218,0.53022,-0.01799,0.36181,0.55337,-0.01049,0.34872,0.56343,-0.00804,0.39004,0.55765,-0.02913,0.39567,0.56940,-0.02001,0.38364,0.58974,-0.00757,0.36986,0.60066,0.00102
2,0.25496,0.67499,-0.00000,0.24481,0.58339,0.01213,0.26597,0.51722,0.01007,0.30058,0.49913,0.00368,0.33069,0.50960,-0.00368,0.28465,0.45936,-0.00399,0.30372,0.37842,-0.00910,0.31665,0.32646,-0.01388,0.32540,0.28609,-0.01910,0.32424,0.47206,-0.01574,0.35442,0.48076,-0.01818,0.34855,0.51211,-0.01827,0.33458,0.52550,-0.01914,0.35608,0.50894,-0.02493,0.37251,0.52569,-0.02252,0.36321,0.55000,-0.01518,0.34894,0.55919,-0.01251,0.37994,0.54908,-0.03405,0.39246,0.56650,-0.02574,0.38097,0.58689,-0.01368,0.36575,0.59605,-0.00530
2,0.25114,0.67208,-0.00000,0.24930,0.58686,0.01134,0.27179,0.51789,0.00691,0.30664,0.49065,-0.00287,0.34140,0.49122,-0.01277,0.27698,0.46679,-0.00310,0.30043,0.38785,-0.01166,0.31792,0.33832,-0.01773,0.32940,0.29878,-0.02343,0.30205,0.48331,-0.01899,0.35613,0.47050,-0.03018,0.35609,0.50416,-0.03255,0.33888,0.51936,-0.03317,0.32648,0.51728,-0.03298,0.37216,0.51065,-0.03828,0.36453,0.53696,-0.02863,0.34619,0.54747,-0.02285,0.34757,0.55541,-0.04693,0.38333,0.54985,-0.04328,0.37331,0.57197,-0.02941,0.35574,0.58422,-0.01981
2,0.25440,0.67760,-0.00000,0.31670,0.63788,-0.00373,0.35278,0.58085,-0.01593,0.37928,0.54271,-0.03273,0.39036,0.51561,-0.04721,0.29727,0.46043,-0.00438,0.32750,0.40450,-0.02228,0.33894,0.35778,-0.03693,0.34366,0.31578,-0.04888,0.28915,0.47022,-0.01790,0.36969,0.47160,-0.04608,0.36548,0.51221,-0.05471,0.34273,0.53016,-0.05626,0.28997,0.49678,-0.03262,0.36977,0.50226,-0.05316,0.36340,0.53666,-0.04475,0.34355,0.54829,-0.03631,0.29904,0.53184,-0.04922,0.36330,0.53420,-0.05694,0.35800,0.56000,-0.04736,0.34057,0.56989,-0.03987
2,0.27294,0.68075,0.00000,0.33582,0.64711,-0.00608,0.37285,0.60809,-0.02148,0.39815,0.57968,-0.04206,0.39290,0.54569,-0.06148,0.31755,0.47179,-0.01039,0.35649,0.41070,-0.03291,0.37047,0.36322,-0.04801,0.37775,0.32053,-0.05899,0.29979,0.47383,-0.02355,0.37796,0.48587,-0.05578,0.37413,0.53829,-0.06299,0.35527,0.55388,-0.06246,0.29283,0.49228,-0.03828,0.37095,0.51209,-0.06635,0.36312,0.56056,-0.05763,0.34423,0.57564,-0.04643,0.29474,0.52138,-0.05480,0.35847,0.53355,-0.07012,0.35430,0.57079,-0.06144,0.33761,0.58675,-0.05194
2,0.29942,0.68872,-0.00000,0.34992,0.65720,-0.00857,0.39178,0.61042,-0.02108,0.41619,0.57019,-0.03769,0.40728,0.54086,-0.05370,0.35711,0.48636,-0.01224,0.38061,0.42066,-0.03238,0.39254,0.37565,-0.04460,0.40201,0.33496,-0.05292,0.32910,0.48089,-0.02189,0.38544,0.48637,-0.05385,0.38503,0.54779,-0.06041,0.37164,0.58437,-0.05752,0.30762,0.49339,-0.03286,0.36698,0.51414,-0.06213,0.36303,0.57058,-0.05505,0.35056,0.60170,-0.04251,0.29209,0.51704,-0.04539,0.34496,0.53123,-0.06243,0.34581,0.57149,-0.05561,0.33505,0.59670,-0.04543
2,0.31128,0.69177,0.00000,0.36034,0.66276,-0.01337,0.40625,0.61863,-0.02841,0.43075,0.57318,-0.04708,0.41060,0.54936,-0.06542,0.37062,0.49419,-0.01623,0.39375,0.42762,-0.03734,0.40524,0.38063,-0.04943,0.41469,0.33819,-0.05727,0.34005,0.48679,-0.02395,0.39084,0.49146,-0.05843,0.39209,0.55595,-0.06505,0.38229,0.59749,-0.06092,0.31558,0.49661,-0.03336,0.37051,0.51781,-0.06479,0.36781,0.57636,-0.05794,0.35768,0.61214,-0.04415,0.29515,0.51726,-0.04470,0.34496,0.52750,-0.06315,0.34898,0.56764,-0.05664,0.34121,0.59759,-0.04578
2,0.31377,0.69640,0.00000,0.36334,0.67040,-0.01466,0.40924,0.62585,-0.02955,0.43442,0.57813,-0.04801,0.41553,0.54926,-0.06585,0.37635,0.49928,-0.01137,0.39958,0.43587,-0.03195,0.41164,0.39094,-0.04298,0.42294,0.35100,-0.04988,0.34724,0.49051,-0.01847,0.39928,0.48787,-0.05399,0.39888,0.55326,-0.06086,0.38872,0.59510,-0.05557,0.32305,0.49680,-0.02790,0.37774,0.51707,-0.06075,0.37084,0.57784,-0.05469,0.35759,0.61327,-0.04038,0.30170,0.51440,-0.03928,0.35027,0.52919,-0.05744,0.35143,0.57151,-0.05132,0.34154,0.59969,-0.04052
2,0.31652,0.69897,0.00000,0.36518,0.67414,-0.01539,0.41136,0.63096,-0.03043,0.43531,0.58371,-0.04869,0.41712,0.55127,-0.06624,0.38173,0.50367,-0.01367,0.40665,0.43895,-0.03520,0.41880,0.39402,-0.04683,0.43043,0.35353,-0.05392,0.35153,0.49365,-0.02067,0.40351,0.49079,-0.05794,0.39933,0.55704,-0.06554,0.38678,0.60009,-0.06035,0.32540,0.49911,-0.02996,0.37913,0.51952,-0.06467,0.37098,0.58167,-0.05871,0.35781,0.61717,-0.04387,0.30124,0.51542,-0.04105,0.34991,0.52756,-0.06079,0.35184,0.57086,-0.05428,0.34312,0.59925,-0.04277
2,0.31783,0.69855,0.00000,0.36643,0.67469,-0.01601,0.41300,0.63183,-0.03199,0.43735,0.58351,-0.05120,0.41610,0.55372,-0.06982,0.38495,0.50226,-0.01504,0.40916,0.43714,-0.03658,0.42109,0.39140,-0.04800,0.43292,0.35159,-0.05501,0.35394,0.49256,-0.02185,0.40454,0.49205,-0.05887,0.40107,0.55941,-0.06563,0.39008,0.60328,-0.05997,0.32717,0.49903,-0.03094,0.37996,0.52000,-0.06511,0.37266,0.58244,-0.05832,0.36091,0.61978,-0.04323,0.30300,0.51663,-0.04205,0.35091,0.52977,-0.06141,0.35217,0.57206,-0.05487,0.34296,0.59990,-0.04348
2,0.31721,0.70205,0.00000,0.36486,0.67896,-0.01578,0.41106,0.63393,-0.03054,0.43480,0.58448,-0.04840,0.41453,0.55021,-0.06568,0.38664,0.50565,-0.01475,0.41129,0.43732,-0.03552,0.42316,0.39138,-0.04636,0.43438,0.35100,-0.05284,0.35545,0.49496,-0.02102,0.40220,0.49270,-0.05750,0.39956,0.55865,-0.06508,0.38897,0.60232,-0.06009,0.32755,0.49948,-0.02930,0.37631,0.51739,-0.06375,0.37112,0.58136,-0.05779,0.36008,0.62017,-0.04292,0.30095,0.51483,-0.03933,0.34722,0.52510,-0.05935,0.35136,0.57018,-0.05276,0.34439,0.60073,-0.04085
2,0.31235,0.70152,0.00000,0.36249,0.67723,-0.01539,0.41034,0.63129,-0.02917,0.43264,0.57860,-0.04589,0.40797,0.54665,-0.06251,0.38736,0.50647,-0.01457,0.41148,0.43718,-0.03323,0.42291,0.39131,-0.04310,0.43317,0.35149,-0.04912,0.35556,0.49478,-0.02003,0.39135,0.49475,-0.05349,0.38832,0.55965,-0.06026,0.37933,0.60512,-0.05570,0.32600,0.49860,-0.02734,0.36602,0.51343,-0.05826,0.36225,0.57377,-0.05258,0.35348,0.61551,-0.03916,0.29683,0.51266,-0.03660,0.33640,0.52402,-0.05495,0.34184,0.56746,-0.04942,0.33790,0.60024,-0.03889
2,0.30558,0.70310,0.00000,0.35718,0.68038,-0.01872,0.40622,0.63136,-0.03208,0.42484,0.57439,-0.04735,0.39674,0.53982,-0.06255,0.38492,0.51369,-0.01616,0.41057,0.44051,-0.03622,0.42410,0.39306,-0.04735,0.43513,0.35076,-0.05419,0.35239,0.50256,-0.01991,0.38319,0.49295,-0.05625,0.37662,0.55977,-0.06373,0.36531,0.60689,-0.05902,0.32108,0.50455,-0.02590,0.35419,0.50595,-0.06001,0.34938,0.56872,-0.05340,0.34016,0.61142,-0.03850,0.28863,0.51539,-0.03380,0.32249,0.51269,-0.05457,0.32776,0.55689,-0.04766,0.32384,0.59031,-0.03565
2,0.30135,0.70247,0.00000,0.35504,0.68276,-0.02350,0.40547,0.63150,-0.03700,0.41630,0.57216,-0.05156,0.38724,0.53342,-0.06580,0.39401,0.52447,-0.01397,0.41539,0.44355,-0.03595,0.42718,0.39422,-0.04900,0.43743,0.35023,-0.05723,0.35987,0.51614,-0.01635,0.38330,0.48101,-0.05777,0.37646,0.54787,-0.06906,0.36716,0.59706,-0.06519,0.32498,0.51744,-0.02163,0.34797,0.49275,-0.06156,0.34510,0.56129,-0.05524,0.33852,0.60821,-0.03859,0.28779,0.52565,-0.02890,0.31073,0.50659,-0.05378,0.31555,0.55423,-0.04613,0.31221,0.58812,-0.03263
2,0.30165,0.70675,0.00000,0.35210,0.68758,-0.02367,0.40563,0.63227,-0.03557,0.41361,0.56787,-0.04805,0.37853,0.53600,-0.06035,0.39387,0.52517,-0.01466,0.41655,0.44129,-0.03483,0.42832,0.39138,-0.04664,0.43850,0.34562,-0.05478,0.35852,0.51805,-0.01729,0.37840,0.47840,-0.05829,0.37379,0.54795,-0.07008,0.36586,0.59686,-0.06681,0.32285,0.52175,-0.02235,0.34059,0.49441,-0.06296,0.34022,0.56635,-0.05778,0.33511,0.61235,-0.04174,0.28444,0.53238,-0.02920,0.30453,0.50871,-0.05451,0.30979,0.55695,-0.04707,0.30677,0.58952,-0.03397
2,0.30547,0.71190,0.00000,0.35635,0.69086,-0.02345,0.40622,0.63268,-0.03548,0.41166,0.56812,-0.04817,0.37922,0.53148,-0.06076,0.39611,0.52693,-0.01627,0.41723,0.43979,-0.03667,0.42809,0.38805,-0.04801,0.43688,0.34083,-0.05592,0.35975,0.52201,-0.01913,0.37590,0.47718,-0.06112,0.37092,0.54967,-0.07267,0.36404,0.59917,-0.06894,0.32279,0.52756,-0.02428,0.33602,0.49230,-0.06660,0.33770,0.56859,-0.06096,0.33508,0.61674,-0.04424,0.28339,0.53929,-0.03104,0.29906,0.50956,-0.05826,0.30692,0.55975,-0.05087,0.30731,0.59399,-0.03749
2,0.30872,0.71850,0.00000,0.36051,0.69583,-0.02323,0.40868,0.63415,-0.03555,0.40966,0.56680,-0.04850,0.37345,0.53605,-0.06165,0.39699,0.52663,-0.01727,0.41645,0.43880,-0.03676,0.42636,0.38541,-0.04822,0.43341,0.33718,-0.05667,0.35882,0.52320,-0.02059,0.37280,0.47816,-0.06161,0.37033,0.55210,-0.07311,0.36400,0.60310,-0.06994,0.32056,0.53150,-0.02588,0.33221,0.49500,-0.06720,0.33680,0.57074,-0.06125,0.33433,0.61985,-0.04492,0.27994,0.54703,-0.03274,0.29563,0.51372,-0.05952,0.30512,0.56439,-0.05140,0.30473,0.60060,-0.03782
2,0.31104,0.72524,0.00000,0.36134,0.70107,-0.02423,0.40724,0.63919,-0.03864,0.40448,0.57667,-0.05342,0.36796,0.54211,-0.06837,0.39461,0.52612,-0.02193,0.41059,0.43293,-0.04369,0.41862,0.37614,-0.05627,0.42199,0.32611,-0.06499,0.35447,0.52612,-0.02533,0.36767,0.48442,-0.06772,0.36794,0.56178,-0.07851,0.36296,0.61060,-0.07468,0.31566,0.53850,-0.03070,0.32555,0.50317,-0.07248,0.33309,0.57912,-0.06421,0.33147,0.62398,-0.04654,0.27476,0.55838,-0.03771,0.28854,0.52558,-0.06430,0.30026,0.57754,-0.05359,0.30069,0.61084,-0.03809
2,0.31017,0.73689,0.00000,0.36095,0.71223,-0.02442,0.40725,0.64543,-0.03856,0.39840,0.58303,-0.05303,0.35835,0.55529,-0.06776,0.39266,0.52910,-0.02209,0.40612,0.43334,-0.04392,0.41226,0.37476,-0.05657,0.41365,0.32309,-0.06576,0.35100,0.53219,-0.02583,0.36031,0.49052,-0.06967,0.36255,0.57066,-0.08149,0.35929,0.62010,-0.07820,0.31137,0.54739,-0.03132,0.31628,0.51230,-0.07562,0.32707,0.59213,-0.06801,0.32819,0.63813,-0.05016,0.26946,0.56964,-0.03827,0.27862,0.53420,-0.06722,0.29254,0.59065,-0.05636,0.29530,0.62619,-0.04024
2,0.31317,0.74078,0.00000,0.36248,0.71379,-0.02501,0.40741,0.64666,-0.04042,0.39664,0.58720,-0.05616,0.35340,0.56521,-0.07196,0.38765,0.52669,-0.02650,0.39601,0.42508,-0.04988,0.39831,0.36481,-0.06274,0.39494,0.31210,-0.07213,0.34698,0.53435,-0.03062,0.35378,0.49357,-0.07483,0.36013,0.57730,-0.08555,0.35921,0.62192,-0.08204,0.30845,0.55299,-0.03658,0.30910,0.51733,-0.08093,0.32531,0.59861,-0.07201,0.32912,0.64081,-0.05398,0.26663,0.57798,-0.04416,0.27302,0.54404,-0.07252,0.29069,0.59884,-0.06124,0.29540,0.63116,-0.04557
2,0.31744,0.73689,-0.00000,0.36750,0.70705,-0.02770,0.41140,0.64116,-0.04328,0.39697,0.58305,-0.05779,0.35452,0.56007,-0.07122,0.38764,0.51584,-0.03029,0.39014,0.41055,-0.05527,0.38636,0.34927,-0.06948,0.37745,0.29563,-0.07961,0.34623,0.52813,-0.03253,0.35023,0.49170,-0.07418,0.35739,0.57689,-0.08300,0.35845,0.61540,-0.07961,0.30830,0.54849,-0.03720,0.30544,0.51476,-0.07830,0.32293,0.59526,-0.06770,0.32884,0.63123,-0.05023,0.26834,0.57585,-0.04413,0.26934,0.54460,-0.06900,0.28924,0.59732,-0.05601,0.29603,0.62634,-0.04019
2,0.32105,0.72449,-0.00000,0.37108,0.69068,-0.03208,0.41791,0.62988,-0.04616,0.40113,0.57382,-0.05680,0.35987,0.54848,-0.06491,0.39437,0.50224,-0.03363,0.39532,0.39394,-0.05923,0.39055,0.33565,-0.07456,0.38289,0.28140,-0.08497,0.35432,0.51473,-0.03307,0.35946,0.47794,-0.07191,0.36334,0.56053,-0.08116,0.36344,0.59905,-0.07917,0.31695,0.53272,-0.03549,0.31504,0.49875,-0.07292,0.32911,0.57778,-0.06322,0.33580,0.61163,-0.04749,0.28001,0.56083,-0.04080,0.27823,0.52900,-0.06158,0.29771,0.58036,-0.04745,0.30473,0.60986,-0.03152
2,0.31886,0.70633,-0.00000,0.37061,0.67810,-0.03377,0.41811,0.61444,-0.04729,0.40535,0.55888,-0.05679,0.36133,0.53061,-0.06259,0.40273,0.48268,-0.03278,0.40490,0.37614,-0.06165,0.40009,0.31974,-0.07879,0.39194,0.26394,-0.08977,0.36121,0.49423,-0.03130,0.36361,0.46232,-0.06948,0.36701,0.54817,-0.07677,0.36975,0.57569,-0.07353,0.32292,0.50948,-0.03391,0.31825,0.48298,-0.07213,0.33121,0.56531,-0.06138,0.34092,0.58895,-0.04504,0.28602,0.53337,-0.03973,0.28278,0.50984,-0.06007,0.30034,0.56581,-0.04459,0.30847,0.59095,-0.02776
