label,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62
1,0.44838,0.38613,-0.00000,0.53387,0.40870,-0.05499,0.61808,0.42059,-0.08801,0.68587,0.42367,-0.11494,0.75439,0.39768,-0.14026,0.56040,0.34706,-0.09760,0.57638,0.53555,-0.14455,0.56705,0.51172,-0.17367,0.56158,0.44889,-0.19617,0.48553,0.34283,-0.09497,0.50803,0.55763,-0.12848,0.50305,0.50993,-0.13237,0.49942,0.43718,-0.14474,0.42146,0.35972,-0.09677,0.44013,0.55441,-0.12487,0.43953,0.50930,-0.10783,0.44356,0.44325,-0.10218,0.36936,0.38327,-0.10685,0.38391,0.53786,-0.13481,0.39061,0.50242,-0.13442,0.38891,0.44457,-0.13598
1,0.43775,0.36427,-0.00000,0.52944,0.39651,-0.04561,0.61787,0.42268,-0.07557,0.69099,0.44372,-0.10158,0.76581,0.43829,-0.12476,0.57260,0.31831,-0.07665,0.58859,0.52900,-0.11776,0.56868,0.51231,-0.14135,0.56121,0.44702,-0.15959,0.50298,0.31662,-0.07737,0.52191,0.54451,-0.10560,0.50954,0.49955,-0.10545,0.50593,0.42976,-0.11384,0.44112,0.33241,-0.08288,0.45340,0.53771,-0.10560,0.44534,0.49324,-0.08680,0.44768,0.42885,-0.08005,0.39137,0.35339,-0.09602,0.39542,0.51277,-0.11766,0.39576,0.47866,-0.11549,0.39281,0.41877,-0.11632
1,0.46726,0.36090,0.00000,0.53813,0.39848,-0.03697,0.61207,0.43123,-0.07103,0.68030,0.46646,-0.10128,0.75092,0.47916,-0.12957,0.57081,0.30849,-0.10304,0.59443,0.48076,-0.14357,0.59486,0.48096,-0.15736,0.59963,0.43638,-0.16813,0.51664,0.28590,-0.10682,0.53710,0.50720,-0.13833,0.53601,0.48644,-0.12736,0.53478,0.42974,-0.12705,0.46878,0.28859,-0.11246,0.48238,0.50334,-0.13944,0.48134,0.47873,-0.11638,0.48539,0.41982,-0.10692,0.42626,0.30406,-0.12353,0.43001,0.48126,-0.15283,0.42991,0.47012,-0.15253,0.42714,0.41608,-0.15454
1,0.47434,0.32546,0.00000,0.54692,0.37468,-0.03461,0.61308,0.41960,-0.06166,0.66675,0.46670,-0.08673,0.72427,0.50636,-0.11125,0.63345,0.28483,-0.06259,0.59638,0.44717,-0.09992,0.59069,0.44245,-0.12639,0.60039,0.39895,-0.14719,0.56753,0.24607,-0.06463,0.52882,0.44667,-0.08715,0.53925,0.42614,-0.09189,0.55237,0.36959,-0.10271,0.49999,0.23611,-0.06969,0.46778,0.42076,-0.08882,0.47444,0.40391,-0.07192,0.48337,0.35187,-0.06412,0.43475,0.23868,-0.08112,0.40871,0.38798,-0.10298,0.41983,0.38314,-0.10038,0.42943,0.34063,-0.09704
1,0.44836,0.36875,-0.00000,0.51270,0.44156,-0.04749,0.58914,0.47283,-0.08025,0.64994,0.50668,-0.10808,0.70439,0.55961,-0.13272,0.65428,0.29859,-0.07084,0.58924,0.40390,-0.11897,0.56241,0.42934,-0.14823,0.57591,0.40744,-0.16826,0.59956,0.22786,-0.07047,0.52803,0.37265,-0.11159,0.51101,0.40800,-0.12359,0.52852,0.37728,-0.13374,0.53449,0.18935,-0.07499,0.47307,0.32832,-0.11288,0.46183,0.36829,-0.10928,0.47802,0.34590,-0.10633,0.46878,0.16695,-0.08505,0.42501,0.28182,-0.11186,0.42286,0.33159,-0.11269,0.43906,0.33267,-0.11085
1,0.45253,0.36148,-0.00000,0.51306,0.44679,-0.05706,0.59246,0.49031,-0.09826,0.65593,0.54555,-0.13407,0.71261,0.61695,-0.16557,0.66367,0.29285,-0.07537,0.59349,0.39253,-0.12458,0.56197,0.42631,-0.15358,0.57871,0.40742,-0.17320,0.60925,0.21384,-0.07243,0.52796,0.34697,-0.11134,0.50570,0.39374,-0.11848,0.52800,0.36877,-0.12535,0.54450,0.16898,-0.07570,0.47533,0.29491,-0.10720,0.46294,0.34042,-0.09668,0.48330,0.31745,-0.09069,0.48099,0.14163,-0.08638,0.42812,0.24193,-0.10453,0.42240,0.28903,-0.09870,0.43883,0.27994,-0.09374
1,0.45241,0.37715,-0.00000,0.50798,0.46808,-0.06974,0.59120,0.51807,-0.11623,0.65453,0.57566,-0.15493,0.71019,0.64456,-0.18803,0.66193,0.30815,-0.09833,0.58046,0.39734,-0.15456,0.55123,0.43470,-0.18316,0.57021,0.41882,-0.20081,0.61073,0.22582,-0.09018,0.51364,0.35324,-0.13704,0.49292,0.39859,-0.14336,0.51624,0.37504,-0.14835,0.54950,0.17792,-0.08878,0.46345,0.29790,-0.12742,0.45290,0.34661,-0.11543,0.47583,0.33156,-0.10661,0.48739,0.14635,-0.09602,0.42425,0.23829,-0.11860,0.41737,0.28588,-0.11288,0.43463,0.28190,-0.10704
1,0.44353,0.37731,-0.00000,0.49915,0.47391,-0.06122,0.58162,0.53650,-0.10435,0.64207,0.60462,-0.14114,0.69584,0.67822,-0.17291,0.66155,0.32027,-0.09072,0.57332,0.40402,-0.14189,0.54158,0.43797,-0.16839,0.55958,0.42181,-0.18597,0.61452,0.23466,-0.08608,0.51327,0.35275,-0.12783,0.49124,0.39893,-0.13373,0.51290,0.38137,-0.14014,0.55551,0.18211,-0.08689,0.46384,0.29467,-0.12105,0.44835,0.34787,-0.10925,0.46920,0.33819,-0.10234,0.49300,0.14641,-0.09575,0.42164,0.24021,-0.11590,0.41030,0.29010,-0.11025,0.42632,0.28809,-0.10560
1,0.44860,0.37946,-0.00000,0.50380,0.47742,-0.06169,0.58391,0.54803,-0.10492,0.64106,0.62026,-0.14132,0.69028,0.69044,-0.17188,0.66701,0.33687,-0.09624,0.57318,0.41837,-0.15064,0.54279,0.44913,-0.17758,0.56358,0.43088,-0.19442,0.61807,0.24905,-0.09171,0.50899,0.37079,-0.13549,0.49271,0.41088,-0.14015,0.52164,0.38709,-0.14533,0.55730,0.19616,-0.09287,0.46016,0.31383,-0.12810,0.45088,0.35766,-0.11360,0.47715,0.34084,-0.10446,0.49439,0.16109,-0.10239,0.42010,0.25596,-0.12506,0.41264,0.29738,-0.12007,0.43254,0.28790,-0.11502
1,0.43956,0.38446,-0.00000,0.49813,0.48198,-0.06057,0.57876,0.55011,-0.10438,0.63877,0.61940,-0.14173,0.69030,0.69173,-0.17317,0.66168,0.34414,-0.09730,0.57408,0.41763,-0.15291,0.54357,0.45067,-0.17980,0.56362,0.43255,-0.19708,0.61388,0.25265,-0.09490,0.51246,0.36690,-0.14109,0.49498,0.41318,-0.14641,0.52428,0.39335,-0.15226,0.55371,0.19738,-0.09808,0.46327,0.31183,-0.13537,0.45263,0.35974,-0.12212,0.47938,0.34525,-0.11445,0.49150,0.16194,-0.10939,0.42135,0.25713,-0.13433,0.41309,0.30046,-0.13082,0.43382,0.29321,-0.12744
1,0.44207,0.38778,-0.00000,0.50282,0.48467,-0.05704,0.58408,0.55178,-0.09813,0.64465,0.61959,-0.13296,0.69878,0.69012,-0.16228,0.66241,0.34575,-0.09262,0.57516,0.41396,-0.14451,0.54513,0.44585,-0.16954,0.56644,0.42681,-0.18615,0.61463,0.25590,-0.09080,0.51519,0.36458,-0.13322,0.49863,0.41352,-0.13724,0.52839,0.39439,-0.14295,0.55501,0.20155,-0.09418,0.46497,0.31135,-0.12907,0.45480,0.36326,-0.11538,0.48236,0.34979,-0.10806,0.49376,0.16770,-0.10514,0.42240,0.25955,-0.12797,0.41427,0.30717,-0.12330,0.43413,0.30266,-0.11967
1,0.43704,0.38550,-0.00000,0.49905,0.47992,-0.05501,0.57900,0.54691,-0.09519,0.63860,0.61583,-0.12956,0.69266,0.68500,-0.15852,0.66030,0.34136,-0.08906,0.57491,0.42114,-0.14008,0.54634,0.45188,-0.16471,0.56492,0.43120,-0.18096,0.60981,0.25331,-0.08822,0.51067,0.37595,-0.12853,0.49716,0.42115,-0.13143,0.52679,0.39935,-0.13633,0.54744,0.20176,-0.09261,0.46009,0.32337,-0.12595,0.45273,0.37099,-0.11041,0.47936,0.35449,-0.10164,0.48377,0.17009,-0.10473,0.41576,0.27000,-0.12814,0.41045,0.31457,-0.12286,0.43131,0.30696,-0.11802
1,0.44038,0.39147,-0.00000,0.50138,0.48612,-0.05722,0.58404,0.55138,-0.09810,0.64597,0.61796,-0.13208,0.70047,0.68806,-0.16003,0.65679,0.34608,-0.09611,0.57168,0.42085,-0.14772,0.54337,0.45507,-0.17042,0.56530,0.43668,-0.18542,0.60692,0.25582,-0.09406,0.50966,0.37582,-0.13733,0.49670,0.42195,-0.13990,0.52838,0.39712,-0.14451,0.54547,0.20477,-0.09707,0.45964,0.32645,-0.13272,0.45209,0.37208,-0.11733,0.48064,0.35046,-0.10893,0.48268,0.17446,-0.10784,0.41466,0.27685,-0.13387,0.40934,0.31993,-0.13099,0.43097,0.30768,-0.12810
1,0.43124,0.39312,-0.00000,0.49468,0.48692,-0.05680,0.57498,0.55251,-0.09903,0.63660,0.62008,-0.13527,0.69344,0.68816,-0.16557,0.65406,0.34880,-0.09413,0.56941,0.42787,-0.14648,0.53903,0.46171,-0.17060,0.55735,0.44127,-0.18633,0.60466,0.26103,-0.09323,0.50737,0.38190,-0.13643,0.49118,0.42928,-0.13991,0.51922,0.40708,-0.14481,0.54326,0.20885,-0.09742,0.45716,0.32969,-0.13320,0.44738,0.37976,-0.11818,0.47353,0.36314,-0.10961,0.47999,0.17764,-0.10928,0.41283,0.27677,-0.13410,0.40503,0.32151,-0.12953,0.42461,0.31280,-0.12521
1,0.43665,0.39192,-0.00000,0.49739,0.48754,-0.05638,0.57644,0.55381,-0.09800,0.63434,0.62358,-0.13353,0.68811,0.69634,-0.16317,0.65343,0.35025,-0.09251,0.56562,0.42427,-0.14477,0.53628,0.45850,-0.16905,0.55862,0.44080,-0.18476,0.60424,0.26302,-0.09110,0.50475,0.37866,-0.13378,0.49121,0.42658,-0.13659,0.52377,0.40428,-0.14068,0.54414,0.21189,-0.09500,0.45508,0.32743,-0.12982,0.44738,0.37827,-0.11359,0.47534,0.36239,-0.10388,0.48271,0.18033,-0.10669,0.41210,0.27664,-0.13020,0.40630,0.32300,-0.12458,0.42717,0.31598,-0.11941
1,0.43795,0.39079,-0.00000,0.49767,0.48697,-0.06073,0.57523,0.55537,-0.10468,0.63190,0.62597,-0.14122,0.68351,0.69778,-0.17160,0.65167,0.35090,-0.10258,0.56510,0.42867,-0.15698,0.53725,0.46252,-0.18050,0.55804,0.44369,-0.19550,0.60138,0.26361,-0.09978,0.50356,0.38354,-0.14554,0.49112,0.42903,-0.14783,0.52271,0.40545,-0.15177,0.54033,0.21348,-0.10226,0.45353,0.33374,-0.13957,0.44701,0.37895,-0.12305,0.47506,0.35917,-0.11319,0.47813,0.18319,-0.11294,0.41030,0.28240,-0.14059,0.40614,0.32434,-0.13741,0.42886,0.31307,-0.13372
1,0.43315,0.39382,-0.00000,0.49401,0.48838,-0.05883,0.57240,0.55552,-0.10288,0.62942,0.62779,-0.14045,0.68008,0.70100,-0.17190,0.64924,0.35346,-0.09932,0.56679,0.42695,-0.15407,0.53658,0.46306,-0.17801,0.55506,0.44361,-0.19316,0.59999,0.26619,-0.09798,0.50569,0.38030,-0.14337,0.48989,0.42878,-0.14592,0.52049,0.40603,-0.14974,0.53931,0.21490,-0.10212,0.45545,0.33065,-0.13904,0.44687,0.37973,-0.12294,0.47413,0.36128,-0.11345,0.47754,0.18409,-0.11415,0.41119,0.27972,-0.14006,0.40555,0.32354,-0.13573,0.42760,0.31387,-0.13179
1,0.42778,0.39648,-0.00000,0.48994,0.48774,-0.05276,0.56784,0.55619,-0.09329,0.62292,0.63064,-0.12874,0.66678,0.70765,-0.15897,0.64802,0.35299,-0.08508,0.56295,0.42689,-0.13402,0.53442,0.45927,-0.15871,0.55503,0.44158,-0.17539,0.59939,0.26708,-0.08515,0.50302,0.38097,-0.12359,0.48825,0.42780,-0.12779,0.51884,0.40845,-0.13402,0.53933,0.21569,-0.09011,0.45256,0.33098,-0.12078,0.44422,0.37995,-0.10774,0.47145,0.36488,-0.10131,0.47793,0.18381,-0.10252,0.40880,0.27923,-0.12180,0.40216,0.32327,-0.11627,0.42291,0.31505,-0.11238
1,0.42573,0.39538,-0.00000,0.48576,0.49068,-0.05415,0.56194,0.56429,-0.09511,0.61256,0.64481,-0.13083,0.65266,0.72611,-0.16154,0.64483,0.35748,-0.08648,0.55865,0.42561,-0.13781,0.52707,0.46050,-0.16395,0.54594,0.44669,-0.18058,0.59760,0.26992,-0.08578,0.50060,0.37528,-0.12588,0.48188,0.42494,-0.12982,0.51025,0.40955,-0.13502,0.53903,0.21659,-0.09023,0.45158,0.32219,-0.12239,0.43935,0.37426,-0.10875,0.46539,0.36453,-0.10114,0.47905,0.18208,-0.10234,0.41005,0.26711,-0.12170,0.40087,0.31301,-0.11529,0.42033,0.30983,-0.11040
1,0.41356,0.40950,-0.00000,0.46566,0.49087,-0.05162,0.53531,0.55885,-0.08545,0.57074,0.55913,-0.11284,0.58244,0.50024,-0.13327,0.63935,0.35990,-0.07881,0.56616,0.40525,-0.12489,0.53103,0.44752,-0.14745,0.54463,0.44245,-0.16111,0.60100,0.27027,-0.07566,0.50983,0.34943,-0.11239,0.48522,0.40022,-0.11767,0.50533,0.39219,-0.12354,0.55131,0.21419,-0.07701,0.46183,0.29590,-0.10678,0.44360,0.34816,-0.09699,0.46741,0.34129,-0.09273,0.49650,0.17482,-0.08519,0.42371,0.24808,-0.10266,0.40867,0.29302,-0.09860,0.42662,0.29020,-0.09602
1,0.43043,0.41524,-0.00000,0.44791,0.50038,-0.06560,0.47484,0.53396,-0.10788,0.42740,0.44616,-0.13836,0.38617,0.36201,-0.16127,0.62204,0.39452,-0.08709,0.52845,0.43038,-0.13634,0.49144,0.46368,-0.16147,0.50723,0.45834,-0.17742,0.60467,0.29637,-0.07776,0.49417,0.34715,-0.11717,0.46312,0.39451,-0.12423,0.48839,0.39001,-0.12988,0.56564,0.22920,-0.07428,0.46270,0.27509,-0.11000,0.43671,0.33375,-0.10097,0.45952,0.33684,-0.09416,0.51786,0.17907,-0.07771,0.44158,0.22350,-0.09996,0.42248,0.27605,-0.09456,0.44069,0.28045,-0.08856
1,0.44619,0.41205,-0.00000,0.44037,0.48877,-0.07780,0.44799,0.53865,-0.13034,0.41997,0.48699,-0.16979,0.38998,0.42179,-0.20222,0.60539,0.45433,-0.11054,0.49690,0.44006,-0.17275,0.46052,0.47180,-0.20596,0.48087,0.48845,-0.22467,0.60446,0.34812,-0.09596,0.47264,0.34976,-0.15014,0.43669,0.40068,-0.15965,0.46384,0.41916,-0.16262,0.57921,0.26904,-0.08786,0.45727,0.26992,-0.13136,0.42705,0.32580,-0.11904,0.45163,0.34560,-0.10742,0.54203,0.20542,-0.08778,0.45398,0.21256,-0.11483,0.43032,0.25873,-0.10836,0.44937,0.27939,-0.09893
1,0.43379,0.42760,-0.00000,0.42468,0.50511,-0.07498,0.42984,0.57185,-0.12891,0.40552,0.59147,-0.16944,0.38363,0.61234,-0.20157,0.59696,0.47693,-0.11929,0.48312,0.47377,-0.17596,0.45525,0.49581,-0.20336,0.48215,0.50125,-0.22114,0.59631,0.37055,-0.10714,0.45538,0.38479,-0.15843,0.43269,0.42368,-0.16455,0.46963,0.42788,-0.16781,0.57126,0.28978,-0.10046,0.43696,0.30786,-0.13951,0.41956,0.35379,-0.12557,0.45430,0.36044,-0.11522,0.53527,0.22721,-0.10225,0.44182,0.23845,-0.13022,0.42834,0.27604,-0.12679,0.45982,0.28644,-0.12100
1,0.42401,0.42437,-0.00000,0.42113,0.51366,-0.07083,0.43029,0.59373,-0.12240,0.39197,0.60919,-0.16144,0.35140,0.62956,-0.19310,0.59787,0.48500,-0.11130,0.49297,0.48697,-0.16768,0.46347,0.50148,-0.19553,0.48705,0.49917,-0.21322,0.59802,0.37602,-0.10037,0.46462,0.39484,-0.14912,0.43523,0.42797,-0.15666,0.46897,0.42657,-0.16178,0.57252,0.29248,-0.09499,0.44431,0.31629,-0.13350,0.41687,0.35850,-0.12483,0.44685,0.36003,-0.11798,0.53569,0.22748,-0.09742,0.44416,0.24645,-0.12396,0.42232,0.28494,-0.12309,0.44763,0.29217,-0.11980
1,0.40915,0.40137,-0.00000,0.41005,0.49500,-0.06558,0.43340,0.58593,-0.11191,0.42413,0.65303,-0.14868,0.40574,0.73647,-0.17807,0.60465,0.48020,-0.09187,0.50808,0.47512,-0.15111,0.47693,0.49190,-0.18518,0.50035,0.49813,-0.20603,0.60640,0.37634,-0.08274,0.47559,0.38687,-0.13142,0.44456,0.42001,-0.14113,0.47521,0.42462,-0.14634,0.58070,0.29361,-0.08027,0.45417,0.31379,-0.11686,0.42423,0.35466,-0.10733,0.44968,0.36292,-0.09906,0.54395,0.23013,-0.08612,0.44822,0.24660,-0.10823,0.42119,0.28537,-0.10499,0.44169,0.29995,-0.09942
1,0.40854,0.41620,-0.00000,0.40662,0.51879,-0.07697,0.42970,0.61993,-0.13327,0.42180,0.71420,-0.18048,0.40266,0.81010,-0.22095,0.60852,0.49601,-0.11069,0.51405,0.48451,-0.18059,0.48156,0.49590,-0.21741,0.50394,0.49953,-0.23893,0.60813,0.38908,-0.10175,0.48529,0.39495,-0.16239,0.44269,0.43029,-0.17042,0.47008,0.44051,-0.17235,0.58092,0.30257,-0.10089,0.46195,0.31881,-0.14987,0.42302,0.36407,-0.13627,0.44732,0.38011,-0.12300,0.54345,0.23740,-0.10951,0.44986,0.25283,-0.13852,0.41651,0.29374,-0.13392,0.43392,0.31530,-0.12664
1,0.40779,0.41072,-0.00000,0.41047,0.51891,-0.06823,0.43625,0.62472,-0.12011,0.42776,0.72799,-0.16469,0.40789,0.82894,-0.20402,0.62002,0.48751,-0.09857,0.52398,0.47935,-0.16143,0.49111,0.49550,-0.19859,0.51446,0.50601,-0.22224,0.61658,0.38250,-0.09308,0.49517,0.38964,-0.14285,0.45685,0.42656,-0.15262,0.48083,0.44087,-0.16010,0.58748,0.29747,-0.09429,0.47122,0.31539,-0.13259,0.43716,0.35518,-0.12155,0.46201,0.36811,-0.11407,0.54916,0.23171,-0.10454,0.45887,0.24666,-0.12620,0.42919,0.28531,-0.12071,0.44793,0.30565,-0.11540
1,0.40379,0.41312,-0.00000,0.41140,0.52476,-0.05937,0.43788,0.63477,-0.10691,0.42960,0.73801,-0.14896,0.40952,0.83344,-0.18592,0.62110,0.48966,-0.08536,0.52845,0.48657,-0.14029,0.49250,0.50200,-0.17172,0.51222,0.51050,-0.19183,0.61647,0.38656,-0.08328,0.49381,0.39714,-0.12489,0.45600,0.43378,-0.13212,0.48038,0.44875,-0.13916,0.58660,0.30224,-0.08705,0.46898,0.32220,-0.11835,0.43655,0.36387,-0.10647,0.46170,0.37821,-0.09962,0.54735,0.23528,-0.09906,0.45554,0.25147,-0.11502,0.42821,0.29108,-0.10685,0.44766,0.31092,-0.10044
1,0.40391,0.41326,-0.00000,0.41316,0.52718,-0.06171,0.43814,0.63643,-0.11128,0.42873,0.74029,-0.15507,0.40943,0.83644,-0.19354,0.62209,0.49356,-0.09032,0.52801,0.48492,-0.14714,0.49230,0.50211,-0.17846,0.51383,0.51214,-0.19802,0.61790,0.38894,-0.08770,0.49531,0.39755,-0.13065,0.45660,0.43667,-0.13666,0.48170,0.45152,-0.14241,0.58882,0.30366,-0.09089,0.47195,0.32233,-0.12336,0.43840,0.36528,-0.10962,0.46346,0.37959,-0.10137,0.55037,0.23701,-0.10284,0.45795,0.25269,-0.11985,0.42914,0.29267,-0.11109,0.44714,0.31238,-0.10399
1,0.39798,0.42011,-0.00000,0.40921,0.53159,-0.05827,0.43632,0.63966,-0.10556,0.42813,0.74199,-0.14773,0.40637,0.83680,-0.18469,0.62209,0.49681,-0.08503,0.52690,0.48734,-0.13887,0.48987,0.50344,-0.16865,0.51097,0.51327,-0.18764,0.61760,0.39211,-0.08368,0.49765,0.40116,-0.12411,0.45699,0.43818,-0.12982,0.48116,0.45156,-0.13566,0.58863,0.30726,-0.08785,0.47415,0.32650,-0.11898,0.43807,0.36831,-0.10614,0.46185,0.38200,-0.09857,0.54992,0.24090,-0.10030,0.46019,0.25686,-0.11577,0.42977,0.29690,-0.10646,0.44606,0.31679,-0.09915
1,0.40228,0.41612,-0.00000,0.41111,0.52790,-0.06068,0.43808,0.63581,-0.10903,0.42907,0.73644,-0.15178,0.40922,0.83334,-0.18905,0.62087,0.49818,-0.09096,0.53056,0.48724,-0.14974,0.49317,0.50380,-0.18193,0.51617,0.51602,-0.20216,0.61971,0.39157,-0.08874,0.49982,0.39797,-0.13473,0.45688,0.43419,-0.14083,0.48150,0.44951,-0.14580,0.59340,0.30455,-0.09249,0.47820,0.32107,-0.12786,0.44026,0.36219,-0.11374,0.46369,0.37818,-0.10458,0.55680,0.23662,-0.10470,0.46604,0.24859,-0.12417,0.43368,0.28748,-0.11584,0.45007,0.30858,-0.10852
1,0.40594,0.41348,-0.00000,0.41462,0.52459,-0.06022,0.44109,0.63240,-0.10829,0.43249,0.73340,-0.15075,0.41229,0.83113,-0.18793,0.62435,0.49336,-0.08862,0.53065,0.48247,-0.14604,0.49352,0.49873,-0.17813,0.51865,0.51055,-0.19863,0.62124,0.38718,-0.08671,0.50302,0.39546,-0.13076,0.46119,0.43121,-0.13700,0.48759,0.44401,-0.14286,0.59368,0.30153,-0.09066,0.48145,0.31878,-0.12484,0.44357,0.35988,-0.11096,0.46842,0.37418,-0.10231,0.55667,0.23431,-0.10301,0.46825,0.24608,-0.12102,0.43594,0.28435,-0.11205,0.45249,0.30405,-0.10479
1,0.40770,0.41283,-0.00000,0.41683,0.52322,-0.06009,0.44534,0.63056,-0.10704,0.43879,0.73005,-0.14822,0.41885,0.82329,-0.18426,0.62525,0.48937,-0.08838,0.53484,0.47870,-0.14492,0.49983,0.49310,-0.17626,0.52344,0.50374,-0.19618,0.62371,0.38364,-0.08597,0.50845,0.39069,-0.12982,0.46665,0.42533,-0.13591,0.49080,0.43836,-0.14136,0.59722,0.29754,-0.08940,0.48740,0.31409,-0.12360,0.44951,0.35321,-0.10983,0.47272,0.36743,-0.10120,0.56062,0.23039,-0.10114,0.47292,0.24225,-0.11992,0.44045,0.27988,-0.11161,0.45628,0.30040,-0.10463
1,0.40871,0.41163,-0.00000,0.41873,0.52183,-0.05979,0.44805,0.62872,-0.10699,0.44202,0.72967,-0.14881,0.42246,0.82244,-0.18550,0.63249,0.48706,-0.08503,0.53933,0.47942,-0.14197,0.50348,0.49387,-0.17487,0.52646,0.50340,-0.19563,0.62914,0.38259,-0.08288,0.51133,0.39271,-0.12609,0.46878,0.42906,-0.13286,0.49222,0.44261,-0.13868,0.60042,0.29731,-0.08680,0.48688,0.31696,-0.12053,0.44872,0.35823,-0.10768,0.47156,0.37184,-0.09933,0.56232,0.23019,-0.09901,0.47342,0.24441,-0.11667,0.44107,0.28433,-0.10825,0.45710,0.30577,-0.10098
1,0.41300,0.41547,-0.00000,0.42215,0.52722,-0.06041,0.44807,0.63409,-0.10834,0.43947,0.73539,-0.15108,0.42138,0.82799,-0.18843,0.62973,0.49477,-0.08516,0.53787,0.49243,-0.14323,0.50104,0.50473,-0.17640,0.52216,0.51075,-0.19717,0.62843,0.39135,-0.08301,0.51000,0.39960,-0.12657,0.46984,0.43316,-0.13322,0.49508,0.44630,-0.13892,0.60111,0.30714,-0.08706,0.48681,0.32279,-0.12081,0.45064,0.36159,-0.10726,0.47548,0.37477,-0.09859,0.56349,0.24009,-0.09966,0.47439,0.24923,-0.11771,0.44426,0.28694,-0.10897,0.46224,0.30741,-0.10144
1,0.40694,0.42331,-0.00000,0.41673,0.53364,-0.05921,0.44574,0.63977,-0.10574,0.43919,0.73973,-0.14734,0.41938,0.83390,-0.18383,0.63196,0.50213,-0.08169,0.54100,0.50136,-0.13951,0.50114,0.51369,-0.17398,0.52029,0.51975,-0.19582,0.63061,0.39831,-0.08030,0.51187,0.40848,-0.12436,0.46825,0.44194,-0.13320,0.49001,0.45532,-0.14027,0.60266,0.31260,-0.08522,0.48679,0.33115,-0.12020,0.44677,0.37157,-0.10909,0.46861,0.38656,-0.10151,0.56432,0.24501,-0.09842,0.47482,0.25679,-0.11635,0.44084,0.29652,-0.10770,0.45536,0.31867,-0.10012
1,0.41094,0.42279,-0.00000,0.41963,0.53326,-0.06014,0.44708,0.63928,-0.10767,0.43836,0.74143,-0.14995,0.41981,0.83373,-0.18687,0.63611,0.50314,-0.08279,0.54118,0.50051,-0.14188,0.50327,0.51352,-0.17742,0.52632,0.52131,-0.20010,0.63364,0.39935,-0.08140,0.51277,0.41075,-0.12626,0.47147,0.44375,-0.13533,0.49780,0.45609,-0.14264,0.60524,0.31364,-0.08631,0.48711,0.33475,-0.12103,0.44877,0.37394,-0.10868,0.47251,0.38706,-0.10049,0.56691,0.24638,-0.09999,0.47388,0.26054,-0.11845,0.44161,0.29997,-0.11000,0.45812,0.32159,-0.10257
1,0.41187,0.41977,-0.00000,0.42093,0.52994,-0.05935,0.44796,0.63476,-0.10652,0.43987,0.73374,-0.14863,0.41958,0.83162,-0.18576,0.63280,0.50249,-0.08366,0.54310,0.49441,-0.14106,0.50519,0.50583,-0.17452,0.52849,0.51432,-0.19611,0.63239,0.39535,-0.08240,0.51799,0.40374,-0.12628,0.47224,0.43690,-0.13361,0.49613,0.44912,-0.13967,0.60579,0.30750,-0.08720,0.49449,0.32534,-0.12148,0.45406,0.36370,-0.10810,0.47737,0.37651,-0.09957,0.56857,0.23840,-0.10039,0.48168,0.25019,-0.11807,0.44794,0.28878,-0.10873,0.46313,0.30945,-0.10096
1,0.41335,0.41911,-0.00000,0.42144,0.52900,-0.06108,0.45076,0.63452,-0.10871,0.44213,0.73407,-0.15092,0.42263,0.82706,-0.18777,0.63583,0.49506,-0.08511,0.55173,0.49278,-0.14499,0.51294,0.50578,-0.17957,0.53058,0.51442,-0.20051,0.63455,0.39156,-0.08284,0.51872,0.40190,-0.12859,0.47535,0.43610,-0.13590,0.49781,0.45185,-0.14108,0.60712,0.30692,-0.08713,0.49378,0.32647,-0.12196,0.45389,0.36521,-0.10776,0.47611,0.38017,-0.09780,0.56990,0.24058,-0.10019,0.48050,0.25322,-0.11887,0.44730,0.29241,-0.10947,0.46302,0.31472,-0.10076
1,0.41459,0.41403,-0.00000,0.42317,0.52372,-0.06072,0.44967,0.63097,-0.10912,0.44146,0.72878,-0.15179,0.42075,0.82579,-0.18908,0.63574,0.49468,-0.08622,0.54444,0.48940,-0.14290,0.50718,0.50112,-0.17494,0.53081,0.50665,-0.19559,0.63489,0.38979,-0.08422,0.51747,0.40121,-0.12764,0.47368,0.43479,-0.13490,0.49884,0.44577,-0.14115,0.60825,0.30372,-0.08810,0.49396,0.32390,-0.12201,0.45454,0.36318,-0.10868,0.47850,0.37429,-0.10030,0.57122,0.23548,-0.10042,0.48345,0.24897,-0.11844,0.45048,0.28863,-0.10931,0.46657,0.30914,-0.10155
