label,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62
0,0.22441,0.65217,-0.00000,0.28887,0.62562,-0.02801,0.34738,0.56407,-0.03863,0.33107,0.49777,-0.04678,0.28542,0.47558,-0.04855,0.32083,0.48140,-0.00983,0.33747,0.43398,-0.03656,0.32261,0.50240,-0.04634,0.31417,0.51924,-0.04960,0.27923,0.47049,-0.00796,0.29304,0.42731,-0.03571,0.28399,0.50437,-0.03867,0.27753,0.50477,-0.03473,0.23825,0.46789,-0.01161,0.24846,0.42307,-0.04233,0.24694,0.49969,-0.02974,0.24256,0.50669,-0.01407,0.19199,0.46664,-0.01727,0.20592,0.43323,-0.03188,0.21254,0.48518,-0.01684,0.20981,0.49793,-0.00186
0,0.22350,0.65055,-0.00000,0.28653,0.62554,-0.03076,0.34708,0.56389,-0.04258,0.33004,0.49640,-0.05101,0.28138,0.47523,-0.05250,0.32087,0.47970,-0.01243,0.33871,0.43213,-0.03993,0.32272,0.50272,-0.04945,0.31358,0.51804,-0.05250,0.27916,0.46871,-0.00947,0.29396,0.42572,-0.03733,0.28342,0.50490,-0.03929,0.27697,0.50186,-0.03475,0.23807,0.46602,-0.01241,0.24912,0.42381,-0.04359,0.24659,0.50016,-0.03059,0.24171,0.50234,-0.01486,0.19171,0.46452,-0.01756,0.20661,0.43267,-0.03214,0.21185,0.48516,-0.01674,0.20733,0.49534,-0.00178
0,0.22348,0.64878,-0.00000,0.28712,0.62285,-0.02837,0.34606,0.56457,-0.03960,0.33150,0.49893,-0.04829,0.28660,0.47399,-0.05044,0.32024,0.48044,-0.01075,0.33777,0.43236,-0.03807,0.32298,0.50053,-0.04839,0.31430,0.51556,-0.05211,0.27901,0.46917,-0.00888,0.29332,0.42687,-0.03674,0.28447,0.50366,-0.04001,0.27856,0.50103,-0.03664,0.23842,0.46645,-0.01256,0.24900,0.42287,-0.04349,0.24792,0.49860,-0.03118,0.24416,0.50234,-0.01607,0.19243,0.46498,-0.01828,0.20579,0.43395,-0.03333,0.21320,0.48573,-0.01869,0.21126,0.49693,-0.00415
0,0.22438,0.64878,-0.00000,0.28712,0.62374,-0.02731,0.34669,0.56395,-0.03769,0.33236,0.49826,-0.04553,0.28720,0.47401,-0.04685,0.32015,0.48035,-0.01083,0.33858,0.43357,-0.03725,0.32255,0.50186,-0.04631,0.31268,0.51761,-0.04919,0.27882,0.46855,-0.00948,0.29446,0.42584,-0.03732,0.28404,0.50351,-0.03992,0.27646,0.50335,-0.03573,0.23810,0.46569,-0.01342,0.24974,0.42262,-0.04432,0.24718,0.49952,-0.03149,0.24147,0.50463,-0.01581,0.19203,0.46469,-0.01925,0.20718,0.43343,-0.03423,0.21294,0.48605,-0.01907,0.20880,0.49703,-0.00407
0,0.22523,0.64720,-0.00000,0.28833,0.62060,-0.02679,0.34759,0.56217,-0.03715,0.33124,0.49735,-0.04508,0.28517,0.47641,-0.04693,0.32007,0.48074,-0.01029,0.33895,0.43435,-0.03614,0.32303,0.50139,-0.04515,0.31291,0.51771,-0.04800,0.27924,0.46885,-0.00909,0.29502,0.42650,-0.03631,0.28490,0.50228,-0.03910,0.27728,0.50401,-0.03504,0.23886,0.46572,-0.01306,0.25020,0.42266,-0.04384,0.24835,0.49876,-0.03178,0.24277,0.50672,-0.01634,0.19297,0.46501,-0.01879,0.20794,0.43136,-0.03388,0.21496,0.48381,-0.01901,0.21174,0.49847,-0.00403
0,0.22716,0.64684,-0.00000,0.28943,0.62132,-0.02859,0.34860,0.56280,-0.04013,0.33275,0.49753,-0.04888,0.28571,0.47797,-0.05145,0.32171,0.47953,-0.01253,0.33881,0.43287,-0.03867,0.32399,0.50134,-0.04829,0.31503,0.51700,-0.05178,0.28049,0.46837,-0.01037,0.29463,0.42608,-0.03737,0.28567,0.50281,-0.04007,0.27845,0.50347,-0.03631,0.23996,0.46619,-0.01342,0.25014,0.42295,-0.04349,0.24926,0.49811,-0.03098,0.24405,0.50494,-0.01572,0.19411,0.46600,-0.01845,0.20862,0.43188,-0.03280,0.21536,0.48297,-0.01767,0.21166,0.49614,-0.00284
0,0.22643,0.64535,-0.00000,0.28939,0.62057,-0.02919,0.34793,0.56233,-0.04056,0.33221,0.49768,-0.04901,0.28595,0.47501,-0.05107,0.32152,0.47997,-0.01162,0.33972,0.43363,-0.03813,0.32296,0.50095,-0.04758,0.31378,0.51528,-0.05080,0.28036,0.46924,-0.00906,0.29579,0.42599,-0.03714,0.28468,0.50263,-0.04010,0.27783,0.50138,-0.03594,0.24021,0.46654,-0.01194,0.25132,0.42387,-0.04309,0.24830,0.49922,-0.03064,0.24331,0.50356,-0.01498,0.19490,0.46473,-0.01684,0.21014,0.43286,-0.03137,0.21450,0.48465,-0.01600,0.20975,0.49616,-0.00084
0,0.22606,0.64526,-0.00000,0.28830,0.62090,-0.02914,0.34669,0.56317,-0.04094,0.33259,0.49779,-0.04979,0.28783,0.47150,-0.05224,0.32156,0.48082,-0.01360,0.33814,0.43273,-0.03998,0.32216,0.50030,-0.04899,0.31347,0.51493,-0.05191,0.28042,0.46985,-0.01086,0.29450,0.42681,-0.03812,0.28433,0.50341,-0.04031,0.27785,0.50135,-0.03616,0.24028,0.46709,-0.01337,0.25094,0.42323,-0.04369,0.24846,0.49872,-0.03035,0.24361,0.50400,-0.01454,0.19496,0.46529,-0.01790,0.20893,0.43275,-0.03242,0.21445,0.48404,-0.01702,0.21094,0.49603,-0.00193
0,0.22575,0.64490,-0.00000,0.28813,0.62023,-0.03064,0.34619,0.56103,-0.04243,0.32975,0.49544,-0.05099,0.28439,0.47081,-0.05292,0.32151,0.47915,-0.01250,0.33813,0.43300,-0.03911,0.32208,0.49929,-0.04817,0.31286,0.51394,-0.05086,0.28015,0.46890,-0.00922,0.29409,0.42647,-0.03748,0.28408,0.50289,-0.04024,0.27772,0.50149,-0.03582,0.23966,0.46650,-0.01156,0.24989,0.42414,-0.04342,0.24814,0.49921,-0.03152,0.24354,0.50355,-0.01598,0.19398,0.46519,-0.01598,0.20882,0.43417,-0.03147,0.21443,0.48478,-0.01703,0.20999,0.49520,-0.00232
0,0.22635,0.64475,-0.00000,0.28780,0.61927,-0.03033,0.34481,0.55991,-0.04241,0.32634,0.49428,-0.05126,0.27943,0.47163,-0.05374,0.32221,0.48033,-0.01332,0.33750,0.43308,-0.04045,0.32158,0.49990,-0.05066,0.31361,0.51506,-0.05434,0.28063,0.47000,-0.01026,0.29361,0.42606,-0.03853,0.28373,0.50222,-0.04158,0.27796,0.50192,-0.03764,0.24021,0.46767,-0.01271,0.24918,0.42334,-0.04440,0.24758,0.49876,-0.03211,0.24399,0.50472,-0.01649,0.19475,0.46622,-0.01721,0.20755,0.43367,-0.03249,0.21393,0.48550,-0.01754,0.21167,0.49818,-0.00263
0,0.22510,0.64509,-0.00000,0.28773,0.61969,-0.03089,0.34588,0.55904,-0.04252,0.32993,0.49334,-0.05084,0.28300,0.47158,-0.05240,0.32277,0.47968,-0.01018,0.33746,0.43318,-0.03746,0.32100,0.49980,-0.04814,0.31342,0.51436,-0.05213,0.28133,0.46850,-0.00669,0.29383,0.42566,-0.03561,0.28330,0.50188,-0.03912,0.27820,0.50131,-0.03495,0.24077,0.46545,-0.00911,0.24914,0.42335,-0.04083,0.24709,0.49776,-0.02901,0.24410,0.50250,-0.01340,0.19564,0.46290,-0.01381,0.20897,0.43429,-0.02878,0.21386,0.48491,-0.01442,0.21065,0.49473,0.00022
0,0.22677,0.64556,-0.00000,0.28846,0.61869,-0.02733,0.34528,0.56109,-0.03846,0.32997,0.49751,-0.04712,0.28459,0.47357,-0.04971,0.32250,0.48195,-0.01108,0.33852,0.43530,-0.03789,0.32201,0.50064,-0.04832,0.31351,0.51690,-0.05204,0.28113,0.47066,-0.00939,0.29442,0.42707,-0.03693,0.28433,0.50120,-0.04015,0.27872,0.50245,-0.03640,0.24122,0.46777,-0.01291,0.25003,0.42408,-0.04317,0.24826,0.49790,-0.03088,0.24501,0.50544,-0.01546,0.19636,0.46621,-0.01835,0.20829,0.43325,-0.03256,0.21440,0.48306,-0.01752,0.21269,0.49658,-0.00256
0,0.22855,0.64424,-0.00000,0.29070,0.61765,-0.02971,0.34768,0.55903,-0.04174,0.32990,0.49460,-0.05108,0.28260,0.47391,-0.05405,0.32401,0.48000,-0.01000,0.33840,0.43383,-0.03729,0.32275,0.49986,-0.04858,0.31453,0.51643,-0.05276,0.28306,0.46959,-0.00712,0.29484,0.42805,-0.03512,0.28543,0.50218,-0.03894,0.28056,0.50203,-0.03542,0.24293,0.46742,-0.00998,0.25136,0.42491,-0.04048,0.25027,0.49732,-0.02903,0.24770,0.50289,-0.01408,0.19797,0.46605,-0.01506,0.21103,0.43529,-0.02896,0.21715,0.48385,-0.01451,0.21473,0.49545,-0.00005
0,0.22942,0.64515,-0.00000,0.28945,0.61972,-0.02964,0.34629,0.55982,-0.04137,0.33092,0.49539,-0.05010,0.28587,0.47212,-0.05220,0.32406,0.48179,-0.01142,0.33885,0.43588,-0.03812,0.32292,0.50121,-0.04819,0.31511,0.51580,-0.05183,0.28271,0.47095,-0.00863,0.29530,0.42835,-0.03635,0.28567,0.50331,-0.03907,0.28111,0.50151,-0.03484,0.24283,0.46838,-0.01148,0.25127,0.42633,-0.04196,0.25010,0.49938,-0.02962,0.24768,0.50272,-0.01427,0.19848,0.46663,-0.01653,0.21119,0.43626,-0.03067,0.21684,0.48565,-0.01589,0.21413,0.49566,-0.00128
0,0.22907,0.64418,-0.00000,0.29137,0.61755,-0.02988,0.34732,0.56059,-0.04176,0.33161,0.49645,-0.05089,0.28621,0.47250,-0.05369,0.32308,0.48178,-0.00949,0.33864,0.43694,-0.03707,0.32347,0.50083,-0.04815,0.31534,0.51530,-0.05200,0.28281,0.47182,-0.00654,0.29565,0.42953,-0.03534,0.28600,0.50251,-0.03971,0.28071,0.50138,-0.03615,0.24348,0.46930,-0.00936,0.25237,0.42813,-0.04104,0.25057,0.50020,-0.02996,0.24761,0.50428,-0.01478,0.19915,0.46748,-0.01434,0.21189,0.43583,-0.02896,0.21737,0.48496,-0.01449,0.21452,0.49663,0.00025
0,0.23013,0.64130,-0.00000,0.29242,0.61483,-0.02884,0.34869,0.56081,-0.04183,0.33118,0.49948,-0.05230,0.28299,0.48002,-0.05690,0.32558,0.48163,-0.01136,0.33989,0.43715,-0.03917,0.32453,0.50129,-0.05087,0.31687,0.51769,-0.05534,0.28517,0.47134,-0.00924,0.29723,0.43041,-0.03794,0.28705,0.50346,-0.04225,0.28158,0.50473,-0.03904,0.24592,0.46876,-0.01259,0.25392,0.42749,-0.04397,0.25174,0.49980,-0.03269,0.24837,0.50690,-0.01769,0.20148,0.46731,-0.01793,0.21468,0.43662,-0.03265,0.21953,0.48707,-0.01798,0.21656,0.50071,-0.00327
0,0.24421,0.64636,-0.00000,0.30971,0.61221,-0.02386,0.36270,0.55022,-0.03164,0.35038,0.49210,-0.03761,0.30156,0.49676,-0.03883,0.30622,0.45531,-0.00456,0.33208,0.42896,-0.02631,0.32519,0.49083,-0.04043,0.31761,0.50840,-0.04834,0.27077,0.45448,-0.00363,0.29348,0.43123,-0.02716,0.29099,0.49372,-0.03648,0.28154,0.50706,-0.03815,0.23822,0.46193,-0.00731,0.25680,0.43687,-0.02700,0.26035,0.49226,-0.02271,0.25347,0.50635,-0.01522,0.20505,0.47532,-0.01348,0.22574,0.45343,-0.01837,0.23176,0.49005,-0.00814,0.22602,0.50511,0.00098
0,0.24019,0.64277,-0.00000,0.27177,0.58793,-0.00058,0.29062,0.52033,-0.00671,0.30674,0.47520,-0.01599,0.31713,0.45603,-0.02183,0.24536,0.42872,0.00602,0.31254,0.42300,-0.01131,0.31293,0.46219,-0.02462,0.29459,0.47597,-0.03361,0.24538,0.43904,-0.00427,0.31958,0.44314,-0.01950,0.31697,0.48089,-0.02488,0.29786,0.49367,-0.02828,0.25293,0.46198,-0.01693,0.32528,0.47056,-0.02790,0.31908,0.50391,-0.02164,0.29873,0.51277,-0.01744,0.26384,0.49154,-0.03083,0.32261,0.49331,-0.03355,0.32133,0.52176,-0.02553,0.30798,0.53226,-0.01984
0,0.22633,0.62377,-0.00000,0.28602,0.58537,-0.01455,0.33136,0.53344,-0.02044,0.33207,0.48414,-0.02817,0.29672,0.47684,-0.03222,0.29422,0.45833,0.00980,0.31313,0.42981,-0.01331,0.30674,0.48203,-0.02827,0.29765,0.50109,-0.03540,0.26392,0.45145,0.00690,0.27722,0.42785,-0.01668,0.27217,0.48383,-0.02515,0.26495,0.49787,-0.02509,0.23287,0.45173,-0.00097,0.24170,0.42865,-0.02076,0.24217,0.47778,-0.01489,0.23730,0.49135,-0.00558,0.19911,0.45779,-0.01085,0.21039,0.43606,-0.01665,0.21295,0.47059,-0.00602,0.20974,0.48485,0.00465
0,0.23202,0.62965,-0.00000,0.28594,0.60466,-0.02281,0.33670,0.56013,-0.03369,0.32819,0.50507,-0.04338,0.29116,0.47868,-0.04847,0.31557,0.48172,-0.00598,0.33325,0.44373,-0.02851,0.32288,0.50058,-0.03949,0.31653,0.51476,-0.04475,0.28136,0.47079,-0.00544,0.29748,0.43335,-0.02945,0.28951,0.49622,-0.03500,0.28119,0.50505,-0.03380,0.24641,0.46797,-0.00939,0.25856,0.42999,-0.03452,0.25777,0.49007,-0.02612,0.25041,0.50321,-0.01470,0.20592,0.46871,-0.01503,0.22307,0.43878,-0.02665,0.22841,0.48052,-0.01494,0.22378,0.49639,-0.00312
0,0.23143,0.64133,-0.00000,0.28608,0.62067,-0.02722,0.34171,0.56809,-0.03857,0.32614,0.51033,-0.04726,0.27555,0.50932,-0.05056,0.32474,0.49021,-0.00860,0.34076,0.45141,-0.03152,0.32550,0.51173,-0.04202,0.31728,0.52825,-0.04693,0.28721,0.47566,-0.00681,0.30010,0.43808,-0.02986,0.28883,0.50577,-0.03331,0.28089,0.51040,-0.03050,0.25027,0.47185,-0.00994,0.25775,0.43666,-0.03494,0.25537,0.50187,-0.02522,0.24973,0.50981,-0.01287,0.20893,0.47140,-0.01518,0.22021,0.44319,-0.02563,0.22352,0.48926,-0.01163,0.21969,0.50308,0.00145
0,0.23383,0.63661,-0.00000,0.29019,0.61600,-0.02490,0.34270,0.56941,-0.03641,0.33046,0.51054,-0.04584,0.29465,0.48125,-0.04993,0.32741,0.49064,-0.01094,0.34309,0.44994,-0.03607,0.32822,0.50831,-0.04624,0.31911,0.52610,-0.04993,0.28925,0.47695,-0.01007,0.30119,0.43841,-0.03366,0.29179,0.50585,-0.03598,0.28667,0.50889,-0.03293,0.25176,0.47355,-0.01409,0.26053,0.43452,-0.04081,0.25827,0.50058,-0.02912,0.25456,0.50763,-0.01564,0.20951,0.47428,-0.01985,0.21959,0.44305,-0.03308,0.22502,0.48732,-0.01924,0.22347,0.49997,-0.00577
0,0.23547,0.62350,-0.00000,0.29103,0.60999,-0.02992,0.34784,0.56122,-0.04166,0.33287,0.49778,-0.04997,0.29173,0.47660,-0.05199,0.33224,0.48085,-0.01106,0.34877,0.44201,-0.03565,0.33084,0.50292,-0.04526,0.32254,0.51551,-0.04918,0.29585,0.46708,-0.00780,0.30841,0.43037,-0.03278,0.29550,0.49978,-0.03507,0.29104,0.49911,-0.03103,0.25989,0.46298,-0.01008,0.26728,0.42758,-0.03822,0.26238,0.49491,-0.02690,0.25982,0.49700,-0.01288,0.21930,0.46139,-0.01461,0.22944,0.43484,-0.02779,0.23193,0.48217,-0.01391,0.22911,0.49194,-0.00032
0,0.23464,0.60995,-0.00000,0.29149,0.60020,-0.02977,0.34771,0.56034,-0.04245,0.34057,0.49689,-0.05197,0.30684,0.46418,-0.05501,0.33750,0.47861,-0.01125,0.35500,0.43848,-0.03771,0.33388,0.49615,-0.04747,0.32583,0.50886,-0.05076,0.30147,0.46232,-0.00792,0.31557,0.42418,-0.03487,0.29850,0.49181,-0.03672,0.29562,0.49081,-0.03167,0.26562,0.45445,-0.01039,0.27457,0.42056,-0.04022,0.26558,0.48510,-0.02820,0.26448,0.48623,-0.01307,0.22564,0.44849,-0.01513,0.23615,0.42340,-0.02949,0.23573,0.46863,-0.01594,0.23353,0.47727,-0.00208
0,0.23576,0.58930,-0.00000,0.29002,0.58696,-0.03090,0.34766,0.55244,-0.04405,0.34397,0.48920,-0.05347,0.31215,0.45523,-0.05633,0.34355,0.46899,-0.01511,0.35977,0.42827,-0.04158,0.33684,0.48308,-0.05061,0.32969,0.49620,-0.05344,0.30800,0.44928,-0.01100,0.31853,0.41212,-0.03908,0.30010,0.47851,-0.04029,0.29961,0.47811,-0.03445,0.27229,0.43878,-0.01249,0.27792,0.40514,-0.04309,0.26742,0.46928,-0.03048,0.26903,0.47045,-0.01488,0.23279,0.43001,-0.01629,0.24000,0.41075,-0.03192,0.23757,0.45709,-0.01903,0.23712,0.46395,-0.00539
0,0.23580,0.57218,-0.00000,0.29055,0.57133,-0.03366,0.34749,0.53735,-0.04744,0.34113,0.47307,-0.05690,0.30525,0.44148,-0.05957,0.34653,0.45572,-0.01585,0.36073,0.41493,-0.04427,0.33718,0.47046,-0.05557,0.33099,0.48446,-0.05963,0.31103,0.43576,-0.01037,0.32043,0.39928,-0.04048,0.30034,0.46608,-0.04356,0.30061,0.46602,-0.03870,0.27520,0.42351,-0.01091,0.28059,0.39025,-0.04356,0.26784,0.45432,-0.03265,0.27053,0.45559,-0.01755,0.23562,0.41209,-0.01391,0.24348,0.39302,-0.03011,0.23914,0.43884,-0.01787,0.23791,0.44494,-0.00459
0,0.23053,0.55953,-0.00000,0.28473,0.55905,-0.03196,0.34118,0.52924,-0.04615,0.33220,0.46522,-0.05692,0.29002,0.43682,-0.06126,0.34337,0.45197,-0.01422,0.36236,0.41039,-0.04217,0.33848,0.46030,-0.05365,0.33017,0.47686,-0.05766,0.30858,0.42825,-0.00977,0.31915,0.39416,-0.03733,0.29810,0.45693,-0.03978,0.29861,0.45728,-0.03532,0.27453,0.41312,-0.01133,0.28068,0.37935,-0.04072,0.26712,0.43967,-0.02946,0.26887,0.44328,-0.01508,0.23614,0.39869,-0.01549,0.24381,0.37758,-0.02904,0.23901,0.41959,-0.01623,0.23789,0.42791,-0.00316
0,0.22230,0.55177,-0.00000,0.27754,0.55051,-0.03149,0.33439,0.52223,-0.04502,0.32479,0.45843,-0.05518,0.28071,0.43143,-0.05924,0.33723,0.44714,-0.01248,0.35698,0.40732,-0.03981,0.33232,0.45404,-0.05178,0.32406,0.47292,-0.05619,0.30410,0.41958,-0.00786,0.31322,0.38521,-0.03513,0.29087,0.44464,-0.03824,0.29180,0.45215,-0.03397,0.27093,0.40172,-0.00923,0.27313,0.36933,-0.03815,0.25843,0.42839,-0.02823,0.26107,0.43952,-0.01436,0.23396,0.38562,-0.01322,0.23796,0.36394,-0.02672,0.23160,0.40550,-0.01485,0.23222,0.41916,-0.00208
0,0.20833,0.55208,-0.00000,0.26610,0.55417,-0.03433,0.32340,0.52327,-0.04806,0.31331,0.45494,-0.05799,0.27517,0.41995,-0.06175,0.32773,0.44737,-0.01184,0.34476,0.40465,-0.04128,0.31935,0.44968,-0.05480,0.31094,0.47322,-0.05932,0.29434,0.41935,-0.00515,0.30111,0.37898,-0.03537,0.27861,0.43881,-0.03978,0.27997,0.45352,-0.03493,0.26099,0.40028,-0.00513,0.26122,0.36246,-0.03620,0.24658,0.42138,-0.02704,0.25005,0.43763,-0.01263,0.22407,0.38314,-0.00798,0.22747,0.35794,-0.02314,0.22037,0.40059,-0.01249,0.22123,0.41786,0.00026
0,0.19752,0.56389,-0.00000,0.25828,0.56067,-0.02922,0.31311,0.52940,-0.04293,0.30320,0.46326,-0.05458,0.26436,0.43009,-0.06162,0.31559,0.45462,-0.00891,0.33112,0.40920,-0.03792,0.31249,0.44448,-0.05377,0.30324,0.47102,-0.06008,0.27999,0.42765,-0.00566,0.28812,0.38488,-0.03490,0.26960,0.43932,-0.04169,0.26838,0.45950,-0.03910,0.24473,0.41051,-0.00836,0.24717,0.36759,-0.03768,0.23567,0.42288,-0.03019,0.23568,0.44433,-0.01757,0.20557,0.39772,-0.01374,0.21165,0.36850,-0.02897,0.20676,0.40958,-0.01897,0.20602,0.42981,-0.00700
0,0.18451,0.58372,-0.00000,0.24338,0.57904,-0.03523,0.29664,0.54871,-0.05221,0.30302,0.48240,-0.06590,0.28485,0.43338,-0.07406,0.30549,0.46981,-0.01484,0.31791,0.42393,-0.04981,0.29921,0.46528,-0.06651,0.28852,0.49608,-0.07156,0.26786,0.44232,-0.00885,0.27524,0.39931,-0.04336,0.25440,0.45983,-0.04978,0.25256,0.47815,-0.04558,0.22947,0.42626,-0.00976,0.23148,0.38930,-0.04549,0.21796,0.44860,-0.03548,0.21762,0.46571,-0.01966,0.18608,0.41497,-0.01355,0.19231,0.38852,-0.03380,0.18664,0.43172,-0.02325,0.18631,0.44717,-0.00952
0,0.17899,0.60426,-0.00000,0.23946,0.59663,-0.02729,0.29445,0.56527,-0.04045,0.29332,0.49932,-0.05226,0.26790,0.45466,-0.06109,0.29391,0.48528,-0.00547,0.31353,0.44164,-0.03320,0.30520,0.45552,-0.05035,0.29332,0.48078,-0.05751,0.25672,0.45875,-0.00306,0.27099,0.41412,-0.03178,0.25353,0.46428,-0.04162,0.24629,0.49129,-0.04082,0.21938,0.44470,-0.00601,0.22606,0.40175,-0.03579,0.21529,0.45635,-0.02988,0.21105,0.48302,-0.01791,0.17641,0.43728,-0.01127,0.18579,0.40396,-0.02903,0.18327,0.44376,-0.01978,0.18154,0.46603,-0.00776
0,0.16999,0.61202,-0.00000,0.22695,0.60544,-0.03900,0.28667,0.57063,-0.05909,0.28232,0.50441,-0.07595,0.23804,0.47291,-0.08668,0.29133,0.48159,-0.01231,0.30703,0.44562,-0.04535,0.29133,0.48339,-0.06076,0.28312,0.50339,-0.06566,0.25068,0.45491,-0.00631,0.26091,0.42132,-0.03872,0.24093,0.48830,-0.04269,0.24223,0.49153,-0.03652,0.21296,0.43974,-0.00790,0.21580,0.40799,-0.04126,0.20544,0.47105,-0.02985,0.20754,0.47800,-0.01352,0.17114,0.42813,-0.01307,0.17652,0.40816,-0.02931,0.17327,0.45064,-0.01683,0.17422,0.45925,-0.00258
0,0.16414,0.61225,-0.00000,0.22268,0.59937,-0.03002,0.28067,0.55782,-0.04342,0.26350,0.49445,-0.05411,0.20888,0.47957,-0.05907,0.28027,0.47578,-0.01039,0.29908,0.43499,-0.03887,0.27687,0.48971,-0.05320,0.26724,0.51590,-0.05888,0.24198,0.45054,-0.00810,0.25309,0.41125,-0.03685,0.23270,0.47608,-0.04234,0.22827,0.49382,-0.03881,0.20376,0.43640,-0.01175,0.20831,0.39902,-0.03966,0.19760,0.46092,-0.03152,0.19569,0.47905,-0.01873,0.16173,0.42725,-0.01799,0.16915,0.40162,-0.03002,0.16586,0.44479,-0.01792,0.16429,0.46274,-0.00502
0,0.14757,0.60914,-0.00000,0.20899,0.59683,-0.03176,0.26771,0.55503,-0.04496,0.25220,0.48773,-0.05526,0.20181,0.46869,-0.05939,0.26195,0.46858,-0.00914,0.28107,0.42552,-0.03854,0.25585,0.48203,-0.05262,0.24769,0.51029,-0.05784,0.22444,0.44365,-0.00603,0.23279,0.40042,-0.03751,0.20999,0.46610,-0.04342,0.20857,0.48889,-0.03870,0.18773,0.42994,-0.00935,0.18685,0.39397,-0.03977,0.17447,0.45524,-0.03210,0.17709,0.47710,-0.01833,0.14835,0.42180,-0.01550,0.15019,0.39626,-0.02960,0.14420,0.44072,-0.01854,0.14505,0.46417,-0.00531
0,0.13459,0.61090,-0.00000,0.19673,0.59351,-0.03392,0.25634,0.55137,-0.04976,0.24077,0.48539,-0.06344,0.18545,0.47217,-0.07169,0.25304,0.46681,-0.00368,0.27139,0.42494,-0.03408,0.25426,0.46057,-0.05127,0.24493,0.48393,-0.05840,0.21210,0.44207,-0.00059,0.22030,0.40173,-0.03372,0.20191,0.46802,-0.04246,0.19976,0.48851,-0.03886,0.17294,0.42925,-0.00456,0.17211,0.39204,-0.03860,0.16433,0.45554,-0.03344,0.16524,0.47663,-0.01992,0.13012,0.42209,-0.01150,0.13432,0.39243,-0.02894,0.13228,0.43714,-0.01905,0.13226,0.45942,-0.00578
0,0.13095,0.60967,-0.00000,0.19110,0.59693,-0.04482,0.25222,0.54712,-0.06659,0.23498,0.47792,-0.08379,0.17557,0.46314,-0.09358,0.25265,0.45583,-0.01737,0.26328,0.41930,-0.05318,0.24070,0.47751,-0.06975,0.23373,0.49448,-0.07621,0.20785,0.43431,-0.01087,0.21335,0.39987,-0.04948,0.19384,0.47774,-0.05561,0.19429,0.47760,-0.05005,0.16535,0.42393,-0.01257,0.16590,0.39121,-0.05241,0.15704,0.46407,-0.04273,0.15980,0.46755,-0.02599,0.12009,0.41594,-0.01800,0.12671,0.39517,-0.03710,0.12495,0.44463,-0.02458,0.12570,0.45213,-0.00993
0,0.12846,0.60980,-0.00000,0.18642,0.59990,-0.04846,0.24849,0.55380,-0.07347,0.24045,0.48231,-0.09393,0.18698,0.45516,-0.10669,0.25196,0.45665,-0.01845,0.26158,0.41923,-0.05809,0.24102,0.47219,-0.07620,0.23313,0.49199,-0.08217,0.20654,0.43477,-0.01054,0.21318,0.39762,-0.05205,0.19314,0.47676,-0.05773,0.19474,0.47870,-0.04986,0.16435,0.42389,-0.01160,0.16422,0.39190,-0.05454,0.15583,0.46466,-0.04341,0.15925,0.47003,-0.02405,0.11844,0.41565,-0.01682,0.12444,0.39649,-0.03866,0.12348,0.44594,-0.02612,0.12566,0.45462,-0.00996
0,0.12863,0.61073,0.00000,0.18688,0.60210,-0.05062,0.24579,0.56799,-0.08089,0.24720,0.49824,-0.10745,0.20391,0.45399,-0.12720,0.25281,0.46194,-0.01962,0.26413,0.42628,-0.06420,0.25031,0.46357,-0.08509,0.24115,0.48631,-0.09083,0.20730,0.43974,-0.01156,0.21705,0.40180,-0.05666,0.19577,0.47940,-0.06227,0.19596,0.48472,-0.05239,0.16569,0.42788,-0.01322,0.16668,0.39649,-0.05953,0.15744,0.46721,-0.04708,0.15914,0.47526,-0.02528,0.11928,0.41996,-0.01934,0.12632,0.39884,-0.04425,0.12543,0.44832,-0.03148,0.12763,0.46046,-0.01380
0,0.13026,0.61590,0.00000,0.19053,0.60597,-0.05090,0.24891,0.56597,-0.08087,0.24604,0.49546,-0.10689,0.19936,0.45871,-0.12669,0.25487,0.46359,-0.01938,0.26507,0.43253,-0.06265,0.25241,0.46351,-0.08391,0.24281,0.48275,-0.09032,0.20798,0.44048,-0.01115,0.21885,0.40483,-0.05552,0.19738,0.48085,-0.06189,0.19636,0.48749,-0.05242,0.16509,0.42872,-0.01248,0.16748,0.39727,-0.05724,0.15901,0.46640,-0.04592,0.15975,0.47619,-0.02512,0.11783,0.42196,-0.01832,0.12561,0.40103,-0.04212,0.12567,0.44737,-0.02986,0.12770,0.45840,-0.01288
