label,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62
3,0.30797,0.67590,0.00000,0.37949,0.67238,-0.03109,0.44526,0.63697,-0.04196,0.49226,0.60009,-0.05083,0.52831,0.57503,-0.05946,0.42062,0.48769,-0.01818,0.46060,0.41086,-0.03566,0.48485,0.36221,-0.05186,0.50657,0.32186,-0.06386,0.38548,0.45998,-0.01686,0.41419,0.37166,-0.03046,0.43209,0.31319,-0.04625,0.44861,0.26739,-0.05795,0.34683,0.45589,-0.01985,0.36522,0.36992,-0.03693,0.37719,0.31736,-0.05346,0.39101,0.27542,-0.06494,0.30382,0.47237,-0.02580,0.28930,0.41769,-0.04604,0.28233,0.38127,-0.05726,0.28011,0.34948,-0.06343
3,0.29271,0.68908,0.00000,0.36601,0.68165,-0.03037,0.43316,0.64442,-0.04088,0.48046,0.60638,-0.04941,0.51831,0.58138,-0.05780,0.40241,0.49371,-0.01783,0.44204,0.41592,-0.03419,0.46522,0.36651,-0.04963,0.48523,0.32494,-0.06113,0.36621,0.46794,-0.01695,0.39341,0.37585,-0.02883,0.41019,0.31531,-0.04380,0.42481,0.26795,-0.05516,0.32644,0.46567,-0.02024,0.34464,0.37940,-0.03596,0.35607,0.32497,-0.05257,0.36839,0.28091,-0.06447,0.28187,0.48381,-0.02642,0.26529,0.43017,-0.04599,0.25619,0.39303,-0.05731,0.25109,0.35994,-0.06372
3,0.28013,0.69588,0.00000,0.35389,0.68673,-0.03289,0.42158,0.65018,-0.04604,0.47154,0.61238,-0.05704,0.51107,0.58792,-0.06801,0.38743,0.49460,-0.02300,0.42645,0.41229,-0.04174,0.44819,0.36080,-0.05874,0.46661,0.31639,-0.07126,0.34935,0.47072,-0.02205,0.37683,0.37628,-0.03585,0.39286,0.31345,-0.05236,0.40623,0.26267,-0.06493,0.30779,0.47061,-0.02525,0.32468,0.38254,-0.04211,0.33580,0.32593,-0.05949,0.34745,0.27934,-0.07202,0.26201,0.49091,-0.03151,0.24522,0.43685,-0.05165,0.23584,0.39953,-0.06310,0.23000,0.36538,-0.06957
3,0.27164,0.70523,0.00000,0.34478,0.69098,-0.03326,0.41525,0.65309,-0.04802,0.46856,0.62095,-0.06078,0.50954,0.60017,-0.07368,0.37768,0.49592,-0.02552,0.41614,0.41331,-0.04598,0.43778,0.36100,-0.06449,0.45602,0.31507,-0.07807,0.33730,0.47249,-0.02589,0.36305,0.37635,-0.04075,0.37901,0.31159,-0.05815,0.39257,0.25852,-0.07164,0.29369,0.47404,-0.03041,0.30918,0.38413,-0.04756,0.32002,0.32521,-0.06540,0.33139,0.27568,-0.07843,0.24619,0.49685,-0.03815,0.22871,0.44074,-0.05784,0.21870,0.40069,-0.06893,0.21215,0.36360,-0.07540
3,0.26503,0.70865,0.00000,0.33965,0.68548,-0.03096,0.40972,0.64352,-0.04596,0.46352,0.61127,-0.05983,0.50763,0.59469,-0.07445,0.36688,0.48986,-0.02474,0.39981,0.40211,-0.04520,0.41828,0.34895,-0.06334,0.43550,0.30361,-0.07654,0.32489,0.46893,-0.02638,0.34696,0.36914,-0.04090,0.36055,0.30579,-0.05731,0.37339,0.25584,-0.07008,0.28081,0.47294,-0.03205,0.29400,0.37860,-0.04841,0.30261,0.31956,-0.06529,0.31307,0.27111,-0.07787,0.23405,0.49879,-0.04083,0.21451,0.44093,-0.05954,0.20336,0.40207,-0.06980,0.19594,0.36663,-0.07597
3,0.26007,0.70580,0.00000,0.33434,0.67672,-0.02824,0.40232,0.63001,-0.04217,0.45584,0.59656,-0.05571,0.49978,0.57900,-0.06976,0.35231,0.48019,-0.01997,0.38326,0.39435,-0.03807,0.39892,0.34237,-0.05475,0.41301,0.29654,-0.06730,0.31033,0.46057,-0.02270,0.32760,0.35985,-0.03558,0.33795,0.29667,-0.05045,0.34735,0.24426,-0.06237,0.26746,0.46556,-0.02945,0.27484,0.37298,-0.04355,0.28234,0.31526,-0.05866,0.29146,0.26523,-0.07039,0.22310,0.49249,-0.03935,0.20089,0.43418,-0.05518,0.18768,0.39472,-0.06401,0.17783,0.35808,-0.06961
3,0.25593,0.70046,0.00000,0.33216,0.66906,-0.02861,0.40145,0.61917,-0.04200,0.45449,0.58451,-0.05508,0.49863,0.57084,-0.06853,0.34757,0.46755,-0.01695,0.37627,0.37741,-0.03412,0.39069,0.32387,-0.05047,0.40364,0.27741,-0.06265,0.30246,0.45120,-0.01879,0.31541,0.35003,-0.03062,0.32311,0.28550,-0.04574,0.33031,0.23261,-0.05770,0.25833,0.45865,-0.02479,0.26151,0.36717,-0.03715,0.26593,0.30830,-0.05203,0.27238,0.25749,-0.06362,0.21337,0.48706,-0.03419,0.18938,0.43256,-0.04802,0.17572,0.39308,-0.05620,0.16607,0.35596,-0.06134
3,0.25235,0.69884,0.00000,0.32882,0.66672,-0.02958,0.39866,0.61525,-0.04298,0.45183,0.57955,-0.05618,0.49426,0.56733,-0.06970,0.34349,0.46391,-0.01488,0.37233,0.37282,-0.03212,0.38720,0.31768,-0.04890,0.40019,0.26978,-0.06150,0.29699,0.44780,-0.01639,0.30960,0.34459,-0.02876,0.31692,0.27746,-0.04462,0.32401,0.22261,-0.05713,0.25273,0.45502,-0.02246,0.25310,0.36251,-0.03513,0.25752,0.30107,-0.05084,0.26422,0.24828,-0.06289,0.20715,0.48368,-0.03214,0.18394,0.42713,-0.04539,0.17027,0.38501,-0.05370,0.16111,0.34509,-0.05931
3,0.26079,0.70376,0.00000,0.33490,0.66550,-0.02752,0.40189,0.61037,-0.04203,0.45375,0.57451,-0.05669,0.49759,0.55893,-0.07228,0.34531,0.46211,-0.01991,0.37098,0.36944,-0.03985,0.38468,0.31304,-0.05820,0.39749,0.26416,-0.07178,0.29691,0.44867,-0.02383,0.30422,0.34360,-0.03857,0.31013,0.27748,-0.05514,0.31645,0.22350,-0.06817,0.25131,0.45950,-0.03175,0.24722,0.36610,-0.04609,0.24943,0.30483,-0.06050,0.25536,0.25204,-0.07178,0.20679,0.49226,-0.04311,0.18050,0.43189,-0.05764,0.16660,0.38901,-0.06476,0.15882,0.34792,-0.06947
3,0.27520,0.71236,0.00000,0.34638,0.66975,-0.02886,0.40826,0.60893,-0.04520,0.45628,0.56855,-0.06159,0.49967,0.55280,-0.07942,0.34700,0.46558,-0.02805,0.36997,0.36913,-0.05076,0.38219,0.30982,-0.06990,0.39333,0.25887,-0.08405,0.29613,0.45637,-0.03294,0.29707,0.34778,-0.05154,0.29960,0.27628,-0.06929,0.30292,0.21824,-0.08284,0.25103,0.47365,-0.04157,0.23820,0.37829,-0.05922,0.23705,0.31382,-0.07569,0.24130,0.25734,-0.08833,0.21000,0.51345,-0.05353,0.17652,0.45713,-0.07201,0.16114,0.41454,-0.08209,0.15413,0.37196,-0.08873
3,0.28217,0.71770,0.00000,0.35033,0.67166,-0.02927,0.40819,0.60716,-0.04666,0.45469,0.56456,-0.06362,0.49816,0.54865,-0.08208,0.34640,0.47226,-0.03314,0.36654,0.37393,-0.05735,0.37645,0.31213,-0.07646,0.38501,0.26003,-0.09041,0.29611,0.46510,-0.03826,0.29495,0.35367,-0.05810,0.29575,0.28169,-0.07551,0.29721,0.22393,-0.08865,0.25160,0.48538,-0.04678,0.23618,0.38871,-0.06577,0.23274,0.32262,-0.08273,0.23468,0.26494,-0.09553,0.21200,0.52843,-0.05840,0.17447,0.47372,-0.07787,0.15668,0.43143,-0.08830,0.14775,0.38861,-0.09522
3,0.28703,0.71979,0.00000,0.35302,0.66969,-0.02436,0.40754,0.59918,-0.03935,0.45245,0.55461,-0.05500,0.49494,0.53849,-0.07264,0.34682,0.47308,-0.03011,0.36355,0.37410,-0.05401,0.37122,0.31263,-0.07274,0.37931,0.25992,-0.08670,0.29958,0.46825,-0.03746,0.29464,0.35857,-0.05754,0.29476,0.28529,-0.07572,0.29597,0.22507,-0.08958,0.25944,0.49016,-0.04772,0.24004,0.39738,-0.06693,0.23777,0.33160,-0.08566,0.24080,0.27301,-0.10002,0.22506,0.53462,-0.06057,0.18769,0.48813,-0.08154,0.17083,0.45030,-0.09386,0.16162,0.41269,-0.10216
3,0.29791,0.71098,0.00000,0.35878,0.66237,-0.02223,0.40537,0.59125,-0.03658,0.44655,0.54524,-0.05178,0.48728,0.52745,-0.06934,0.34988,0.47276,-0.03226,0.36414,0.37667,-0.05726,0.37157,0.31451,-0.07628,0.37864,0.26100,-0.09063,0.30561,0.47057,-0.04104,0.29703,0.36362,-0.06288,0.29685,0.29148,-0.08114,0.29789,0.23235,-0.09474,0.26882,0.49604,-0.05226,0.24576,0.40596,-0.07317,0.24380,0.34112,-0.09129,0.24719,0.28319,-0.10479,0.23925,0.54306,-0.06585,0.20182,0.49796,-0.08851,0.18591,0.46034,-0.10121,0.17762,0.42332,-0.10951
3,0.30379,0.70343,0.00000,0.36251,0.65732,-0.02165,0.40602,0.58878,-0.03660,0.44602,0.54208,-0.05207,0.48575,0.52308,-0.06989,0.35607,0.47409,-0.03445,0.37090,0.38195,-0.06046,0.37861,0.32137,-0.07951,0.38594,0.27026,-0.09370,0.31314,0.47174,-0.04406,0.30662,0.36506,-0.06731,0.30605,0.29379,-0.08568,0.30729,0.23526,-0.09896,0.27732,0.49820,-0.05583,0.25816,0.40533,-0.07905,0.25786,0.34174,-0.09779,0.26398,0.28482,-0.11139,0.24812,0.54743,-0.06953,0.21243,0.50684,-0.09515,0.20052,0.47109,-0.10912,0.19811,0.43428,-0.11792
3,0.30973,0.70032,0.00000,0.36802,0.65671,-0.02126,0.41038,0.59128,-0.03674,0.44823,0.54813,-0.05281,0.48660,0.52884,-0.07159,0.36489,0.47692,-0.03637,0.38021,0.38795,-0.06333,0.38823,0.32913,-0.08312,0.39584,0.27840,-0.09775,0.32405,0.47445,-0.04653,0.31795,0.37169,-0.07026,0.31928,0.30198,-0.08896,0.32246,0.24364,-0.10252,0.29000,0.50093,-0.05877,0.27013,0.40999,-0.08224,0.27037,0.34803,-0.10084,0.27781,0.29228,-0.11437,0.26265,0.54954,-0.07283,0.22531,0.50789,-0.09863,0.21397,0.47231,-0.11242,0.21339,0.43692,-0.12100
3,0.31872,0.69538,0.00000,0.37434,0.65185,-0.01959,0.40971,0.58727,-0.03421,0.44348,0.54438,-0.04961,0.48056,0.53173,-0.06781,0.37743,0.47783,-0.03487,0.39220,0.39291,-0.06013,0.39915,0.33568,-0.07918,0.40705,0.28813,-0.09382,0.34198,0.47763,-0.04545,0.33416,0.38094,-0.06772,0.33771,0.31553,-0.08618,0.34469,0.26157,-0.10008,0.31233,0.50560,-0.05785,0.29280,0.41621,-0.08107,0.29436,0.35910,-0.10077,0.30396,0.30902,-0.11536,0.28926,0.55503,-0.07189,0.24847,0.51844,-0.09905,0.23895,0.48832,-0.11493,0.24028,0.46071,-0.12515
3,0.32602,0.68570,0.00000,0.37767,0.64220,-0.01475,0.40769,0.58355,-0.02860,0.43585,0.54083,-0.04386,0.46332,0.52209,-0.06217,0.38419,0.47544,-0.03105,0.39371,0.39319,-0.05552,0.40049,0.33874,-0.07453,0.40954,0.29337,-0.08895,0.35343,0.47807,-0.04287,0.34168,0.38660,-0.06406,0.34763,0.32674,-0.08147,0.35931,0.27704,-0.09502,0.32802,0.50647,-0.05614,0.30652,0.42325,-0.07786,0.31120,0.37315,-0.09461,0.32487,0.33149,-0.10751,0.30926,0.55416,-0.07076,0.27002,0.51672,-0.09601,0.26703,0.49233,-0.10964,0.27576,0.47234,-0.11843
3,0.31903,0.67715,0.00000,0.37130,0.63789,-0.00846,0.39620,0.58338,-0.01957,0.42024,0.53850,-0.03275,0.43927,0.52329,-0.04878,0.38867,0.47829,-0.02244,0.40130,0.39802,-0.04250,0.41219,0.34635,-0.05857,0.42350,0.30161,-0.07154,0.36468,0.48014,-0.03597,0.36486,0.38911,-0.05396,0.37585,0.32942,-0.07011,0.38936,0.27842,-0.08308,0.34318,0.50544,-0.05041,0.32884,0.42437,-0.07015,0.33816,0.37092,-0.08563,0.35497,0.32585,-0.09788,0.32451,0.54719,-0.06561,0.29892,0.50129,-0.08738,0.30775,0.48123,-0.09749,0.32644,0.46835,-0.10473
3,0.31609,0.64899,0.00000,0.38332,0.60456,0.00457,0.40704,0.55877,0.00244,0.42385,0.51651,-0.00279,0.42261,0.50860,-0.00985,0.39728,0.46857,-0.00478,0.40854,0.39215,-0.01922,0.42080,0.34968,-0.03122,0.43259,0.31184,-0.04138,0.37633,0.46973,-0.02057,0.38360,0.38370,-0.03835,0.39490,0.33432,-0.05332,0.40832,0.29139,-0.06479,0.35310,0.49554,-0.03594,0.34807,0.42335,-0.05293,0.35795,0.37494,-0.06326,0.37690,0.33527,-0.07145,0.33557,0.54188,-0.05085,0.32511,0.49807,-0.06409,0.33956,0.48515,-0.06612,0.35954,0.48199,-0.06855
3,0.35069,0.61715,0.00000,0.40926,0.56068,-0.00499,0.43609,0.50417,-0.01488,0.45021,0.46244,-0.02781,0.46398,0.43011,-0.04404,0.41296,0.43996,-0.02621,0.41503,0.36810,-0.05108,0.42395,0.32624,-0.07093,0.43647,0.29184,-0.08599,0.39334,0.45348,-0.04184,0.39255,0.38459,-0.06762,0.40566,0.34504,-0.09038,0.42405,0.31073,-0.10819,0.37400,0.48256,-0.05804,0.36781,0.42209,-0.08606,0.38415,0.38574,-0.10946,0.40435,0.35911,-0.12682,0.35777,0.52353,-0.07410,0.35489,0.49726,-0.10141,0.37495,0.48856,-0.11825,0.39980,0.48840,-0.13114
3,0.36873,0.60869,0.00000,0.42274,0.53449,0.00009,0.43594,0.46851,-0.00835,0.43757,0.41904,-0.02024,0.44175,0.37936,-0.03471,0.40365,0.43038,-0.02682,0.40747,0.36354,-0.05409,0.41828,0.32311,-0.07372,0.43300,0.29211,-0.08805,0.38875,0.44889,-0.04503,0.38956,0.38109,-0.07517,0.40961,0.34458,-0.09853,0.43381,0.31536,-0.11527,0.37683,0.48208,-0.06332,0.37824,0.42517,-0.09756,0.40140,0.38890,-0.12554,0.42563,0.36304,-0.14428,0.37062,0.52720,-0.08034,0.38149,0.51676,-0.11293,0.40462,0.50466,-0.13525,0.42918,0.49729,-0.15130
3,0.37568,0.61101,0.00000,0.41313,0.53103,0.00689,0.42730,0.45973,0.00126,0.43550,0.40604,-0.00823,0.44262,0.36054,-0.02058,0.40169,0.43622,-0.02830,0.40969,0.37042,-0.05492,0.42304,0.32767,-0.07172,0.43882,0.29386,-0.08325,0.38781,0.45494,-0.04883,0.39291,0.38377,-0.07703,0.41621,0.34223,-0.09445,0.44331,0.31132,-0.10604,0.37808,0.48968,-0.06832,0.38658,0.42740,-0.09982,0.41106,0.39132,-0.12013,0.43718,0.36458,-0.13290,0.37371,0.53618,-0.08600,0.38882,0.52415,-0.11698,0.41233,0.50984,-0.13408,0.43879,0.49977,-0.14502
3,0.47331,0.72441,0.00000,0.52087,0.70005,-0.00505,0.54378,0.67245,-0.01580,0.56602,0.65096,-0.02810,0.58288,0.63520,-0.04321,0.54422,0.59923,-0.02835,0.57997,0.54160,-0.05139,0.60296,0.50489,-0.06793,0.62417,0.47747,-0.07917,0.52924,0.59009,-0.04102,0.55706,0.51852,-0.06400,0.58198,0.47659,-0.08154,0.60722,0.44392,-0.09378,0.50565,0.59847,-0.05335,0.51917,0.52868,-0.07817,0.54821,0.49426,-0.09503,0.57688,0.46642,-0.10639,0.47782,0.62088,-0.06487,0.47838,0.59146,-0.08835,0.49663,0.59450,-0.09678,0.51589,0.60401,-0.10183
3,0.46576,0.75838,0.00000,0.50739,0.75438,-0.02147,0.53640,0.71512,-0.03299,0.56368,0.68383,-0.04387,0.59529,0.67291,-0.05590,0.52621,0.60313,-0.02141,0.56386,0.55111,-0.04102,0.59090,0.51391,-0.05790,0.61358,0.48752,-0.07015,0.50111,0.59048,-0.02415,0.51820,0.52752,-0.04074,0.54070,0.48668,-0.05551,0.56339,0.45620,-0.06635,0.47402,0.59831,-0.02984,0.48167,0.53274,-0.04773,0.49557,0.48833,-0.06071,0.51347,0.45373,-0.06954,0.44652,0.62391,-0.03749,0.43393,0.57763,-0.05649,0.43254,0.54271,-0.06604,0.43584,0.51499,-0.07144
3,0.41673,0.75915,0.00000,0.46689,0.75333,-0.03001,0.51655,0.71260,-0.04640,0.55881,0.68389,-0.06031,0.59627,0.66876,-0.07508,0.50091,0.59832,-0.03549,0.53078,0.53088,-0.05956,0.54973,0.48308,-0.07842,0.56722,0.44551,-0.09135,0.46928,0.58180,-0.03628,0.48491,0.50635,-0.05536,0.49991,0.45293,-0.07060,0.51447,0.40847,-0.08126,0.43741,0.58800,-0.04031,0.43417,0.52001,-0.05930,0.43600,0.47983,-0.07129,0.44229,0.44849,-0.07905,0.40703,0.61591,-0.04748,0.38766,0.57397,-0.06618,0.37311,0.54436,-0.07451,0.36490,0.51898,-0.07893
3,0.37714,0.74294,0.00000,0.43325,0.73425,-0.03340,0.49024,0.69331,-0.05041,0.53849,0.66187,-0.06469,0.57979,0.64755,-0.07952,0.46409,0.55793,-0.03220,0.49739,0.49034,-0.05565,0.51855,0.44142,-0.07593,0.53604,0.40009,-0.09021,0.42746,0.53866,-0.03269,0.44134,0.45355,-0.05164,0.45237,0.39285,-0.06964,0.46182,0.34365,-0.08233,0.39141,0.54272,-0.03681,0.38991,0.46301,-0.05565,0.39441,0.40917,-0.06961,0.40176,0.36684,-0.07854,0.35582,0.57051,-0.04437,0.34400,0.51224,-0.06142,0.33874,0.47342,-0.06852,0.33931,0.44053,-0.07186
3,0.34910,0.73610,0.00000,0.40815,0.71979,-0.03362,0.46385,0.67212,-0.05293,0.51251,0.64010,-0.07008,0.55503,0.62592,-0.08787,0.43575,0.53006,-0.03950,0.44907,0.43205,-0.06673,0.45646,0.36476,-0.08827,0.46178,0.30662,-0.10357,0.39697,0.51537,-0.04323,0.41382,0.41087,-0.06740,0.42643,0.33874,-0.08803,0.43665,0.27863,-0.10191,0.35686,0.52531,-0.05029,0.35394,0.43515,-0.07395,0.35674,0.37645,-0.09063,0.36317,0.32809,-0.10097,0.31577,0.55827,-0.06054,0.29803,0.49908,-0.08109,0.28978,0.46247,-0.08929,0.28786,0.42838,-0.09339
3,0.32291,0.72868,0.00000,0.38880,0.70491,-0.03264,0.44821,0.65668,-0.04923,0.49411,0.62309,-0.06436,0.53481,0.60898,-0.08059,0.41319,0.52057,-0.03328,0.43615,0.43019,-0.05600,0.44989,0.37611,-0.07408,0.46324,0.32980,-0.08706,0.37090,0.50411,-0.03510,0.38239,0.40452,-0.05349,0.39277,0.34177,-0.07025,0.40266,0.29048,-0.08253,0.32779,0.51317,-0.04085,0.32595,0.42476,-0.05965,0.32999,0.36774,-0.07641,0.33732,0.31778,-0.08855,0.28520,0.54277,-0.04980,0.26515,0.48850,-0.06880,0.25238,0.45274,-0.07892,0.24343,0.41790,-0.08534
3,0.30393,0.71098,0.00000,0.36986,0.68470,-0.02978,0.42884,0.63906,-0.04578,0.47463,0.60921,-0.06078,0.51317,0.59650,-0.07705,0.38278,0.50290,-0.03220,0.40420,0.41704,-0.05442,0.41619,0.36628,-0.07216,0.42763,0.32267,-0.08494,0.34112,0.48939,-0.03482,0.34957,0.39306,-0.05228,0.35689,0.33505,-0.06842,0.36481,0.28697,-0.08080,0.30013,0.49998,-0.04092,0.29840,0.41229,-0.05847,0.29958,0.35712,-0.07443,0.30379,0.30905,-0.08638,0.26041,0.53103,-0.04997,0.23837,0.47865,-0.06780,0.22419,0.44251,-0.07762,0.21390,0.40788,-0.08403
3,0.28834,0.69883,0.00000,0.35289,0.66479,-0.02692,0.40987,0.61609,-0.04168,0.45424,0.58680,-0.05604,0.49174,0.57717,-0.07170,0.36531,0.48890,-0.02855,0.38661,0.40185,-0.04887,0.39458,0.34922,-0.06523,0.40172,0.30384,-0.07733,0.32223,0.47659,-0.03215,0.32930,0.37996,-0.04786,0.33407,0.32162,-0.06290,0.33982,0.27422,-0.07456,0.28064,0.48901,-0.03888,0.27762,0.40140,-0.05432,0.27774,0.34693,-0.06919,0.28139,0.30047,-0.08071,0.24014,0.52180,-0.04843,0.21642,0.47443,-0.06484,0.20234,0.43984,-0.07403,0.19268,0.40682,-0.08001
3,0.27163,0.68760,0.00000,0.33474,0.64947,-0.02591,0.39024,0.59817,-0.03895,0.43234,0.56838,-0.05203,0.46720,0.55367,-0.06599,0.33169,0.46905,-0.02071,0.34953,0.38354,-0.03882,0.35874,0.33355,-0.05469,0.36671,0.29053,-0.06638,0.29002,0.46282,-0.02412,0.29119,0.36729,-0.03762,0.29326,0.30928,-0.05260,0.29566,0.26355,-0.06420,0.25160,0.47842,-0.03112,0.24381,0.39349,-0.04510,0.24267,0.34000,-0.05940,0.24490,0.29441,-0.07022,0.21537,0.51253,-0.04109,0.18990,0.46445,-0.05570,0.17554,0.42997,-0.06377,0.16559,0.39692,-0.06891
3,0.25718,0.67886,0.00000,0.31590,0.63822,-0.02858,0.36783,0.59016,-0.04566,0.41220,0.55795,-0.06230,0.44887,0.53988,-0.07969,0.31152,0.45899,-0.02285,0.33173,0.37399,-0.04095,0.34152,0.32470,-0.05799,0.34881,0.28148,-0.07045,0.27057,0.45374,-0.02473,0.27439,0.36038,-0.03727,0.27635,0.30276,-0.05220,0.27803,0.25792,-0.06422,0.23161,0.46901,-0.03028,0.22453,0.38800,-0.04143,0.22294,0.33394,-0.05398,0.22448,0.28749,-0.06422,0.19364,0.50278,-0.03921,0.16946,0.45185,-0.05076,0.15597,0.41513,-0.05686,0.14677,0.38076,-0.06100
3,0.24113,0.67041,0.00000,0.30139,0.63078,-0.03192,0.35517,0.57928,-0.04976,0.39953,0.54250,-0.06653,0.43796,0.52473,-0.08379,0.29407,0.44918,-0.02308,0.30983,0.36484,-0.03942,0.31593,0.31671,-0.05587,0.32015,0.27422,-0.06853,0.25230,0.44487,-0.02362,0.25182,0.35332,-0.03535,0.25092,0.29698,-0.05063,0.25124,0.25229,-0.06333,0.21288,0.46086,-0.02809,0.20754,0.38008,-0.03927,0.20548,0.32668,-0.05292,0.20618,0.28036,-0.06419,0.17462,0.49572,-0.03613,0.14884,0.44662,-0.04807,0.13371,0.41077,-0.05501,0.12246,0.37721,-0.06003
3,0.22943,0.66725,0.00000,0.28826,0.62144,-0.02596,0.34118,0.56593,-0.04107,0.38397,0.52926,-0.05620,0.42038,0.51025,-0.07186,0.27746,0.44131,-0.02055,0.29139,0.35412,-0.03751,0.29642,0.30521,-0.05282,0.30019,0.26398,-0.06394,0.23597,0.43756,-0.02405,0.23242,0.33825,-0.03626,0.23091,0.27825,-0.05024,0.23072,0.23374,-0.06127,0.19786,0.45622,-0.03110,0.18554,0.37149,-0.04334,0.18106,0.31625,-0.05749,0.18053,0.27014,-0.06853,0.16171,0.49447,-0.04109,0.13244,0.44640,-0.05429,0.11484,0.41237,-0.06181,0.10149,0.38027,-0.06688
3,0.21572,0.66607,0.00000,0.27531,0.61886,-0.02529,0.32556,0.56202,-0.03878,0.36881,0.52407,-0.05240,0.40472,0.50234,-0.06640,0.25946,0.43670,-0.01589,0.27200,0.34908,-0.03074,0.27585,0.30097,-0.04492,0.27820,0.26006,-0.05550,0.21698,0.43421,-0.01885,0.21388,0.33868,-0.02908,0.21268,0.28053,-0.04233,0.21201,0.23622,-0.05285,0.17871,0.45447,-0.02547,0.16544,0.37065,-0.03599,0.15860,0.31567,-0.04966,0.15572,0.26726,-0.06055,0.14394,0.49557,-0.03502,0.11487,0.45206,-0.04718,0.09794,0.41890,-0.05418,0.08561,0.38640,-0.05878
3,0.20580,0.66314,0.00000,0.26628,0.61383,-0.02434,0.31705,0.55449,-0.03642,0.36039,0.51397,-0.04867,0.39445,0.49053,-0.06133,0.24725,0.43176,-0.01339,0.25624,0.34513,-0.02700,0.25886,0.29743,-0.04032,0.26041,0.25615,-0.05049,0.20533,0.43081,-0.01612,0.20145,0.33807,-0.02551,0.19848,0.28117,-0.03812,0.19623,0.23688,-0.04832,0.16703,0.45171,-0.02267,0.15268,0.36845,-0.03337,0.14244,0.31350,-0.04734,0.13582,0.26544,-0.05831,0.13129,0.49313,-0.03200,0.10111,0.44900,-0.04454,0.08199,0.41549,-0.05214,0.06725,0.38301,-0.05729
3,0.20015,0.66380,0.00000,0.26032,0.61421,-0.02658,0.30907,0.55531,-0.03915,0.35287,0.51184,-0.05179,0.38679,0.48687,-0.06460,0.23939,0.42866,-0.01111,0.24666,0.34144,-0.02377,0.24718,0.29194,-0.03630,0.24683,0.24967,-0.04610,0.19611,0.42793,-0.01299,0.18877,0.33256,-0.02145,0.18295,0.27358,-0.03286,0.17841,0.22637,-0.04200,0.15815,0.44980,-0.01932,0.14021,0.36540,-0.02992,0.12946,0.31122,-0.04329,0.12275,0.26295,-0.05360,0.12303,0.49272,-0.02884,0.09076,0.44957,-0.04157,0.07099,0.41727,-0.04926,0.05651,0.38499,-0.05437
3,0.20139,0.66636,0.00000,0.26031,0.61651,-0.02794,0.30731,0.55758,-0.04138,0.34940,0.51469,-0.05478,0.38264,0.48833,-0.06791,0.23798,0.42853,-0.01005,0.24614,0.34163,-0.02243,0.24787,0.29035,-0.03477,0.24899,0.24842,-0.04434,0.19466,0.42885,-0.01127,0.18610,0.33316,-0.01905,0.18002,0.27504,-0.02921,0.17628,0.23000,-0.03742,0.15715,0.45122,-0.01734,0.13822,0.36761,-0.02773,0.12695,0.31417,-0.03972,0.12130,0.26781,-0.04890,0.12235,0.49357,-0.02691,0.08969,0.45147,-0.03935,0.07064,0.41880,-0.04633,0.05778,0.38543,-0.05081
3,0.20631,0.66764,0.00000,0.26559,0.61912,-0.02753,0.31733,0.56207,-0.04261,0.35878,0.52158,-0.05753,0.39196,0.49756,-0.07261,0.24279,0.43422,-0.01513,0.25295,0.34868,-0.03102,0.25632,0.30060,-0.04695,0.25796,0.25864,-0.05866,0.20168,0.43281,-0.01694,0.19679,0.33789,-0.02730,0.19346,0.28057,-0.04079,0.19134,0.23809,-0.05141,0.16454,0.45372,-0.02282,0.14806,0.36907,-0.03322,0.13774,0.31433,-0.04614,0.13267,0.26900,-0.05627,0.13133,0.49542,-0.03201,0.09893,0.45196,-0.04324,0.07901,0.41913,-0.04893,0.06420,0.38879,-0.05245
3,0.22974,0.66111,0.00000,0.28880,0.62479,-0.03792,0.34210,0.58055,-0.06162,0.38501,0.55508,-0.08413,0.41908,0.53641,-0.10746,0.27483,0.45422,-0.03210,0.28382,0.36541,-0.05797,0.28675,0.31354,-0.08188,0.29006,0.26724,-0.09835,0.23390,0.44960,-0.03176,0.22985,0.34902,-0.05156,0.22827,0.28602,-0.07299,0.22809,0.23770,-0.08901,0.19643,0.46336,-0.03589,0.18490,0.37397,-0.05215,0.18093,0.31440,-0.06762,0.18033,0.26763,-0.07890,0.16081,0.49343,-0.04419,0.13978,0.43300,-0.05671,0.12957,0.38997,-0.06194,0.12351,0.35414,-0.06537
